HHID,TRIPDIST,TRIPSPD,TRIPDUR
119861,7.322,29.659,847.6
119863,6.43,25.34444444,840.5
119877,2.381875,22.411875,392.2857143
119921,0.0775,5.5,51
119923,5.913137255,28.37078431,740.2978723
119929,23.9555,29.5415,2030
119991,5.278409091,23.83204545,725.6111111
119992,5.4336,18.216,809.4782609
119997,6.066818182,24.50318182,783.8421053
120014,4.845454545,22.11,687.4
120016,12.91363636,30.62181818,1200.7
120045,3.887333333,23.712,496.1428571
120073,2.822413793,18.56827586,492.6956522
120085,5.285217391,22.02652174,757.65
120101,6.417,20.36866667,965.2
120108,7.096296296,19.38703704,1166.521739
120135,10.56421053,32.11210526,957.4210526
120136,3.08,15.58657895,611.1351351
120149,3.827567568,22.86891892,582.4571429
120156,3.3008,20.4744,576.4468085
120170,6.206,26.058,809.5555556
120177,1.546206897,16.35448276,339.8928571
120182,8.5632,29.8932,917.5833333
120209,7.78625,28.53625,810.625
120223,7.153333333,33.43,759.3333333
120245,15.64971429,30.63,1229.9375
120256,9.0756,29.8288,994.4
120313,2.855,21.34,516.5
120336,4.243333333,24.11407407,573.2
120388,14.69,26.358,2052.333333
120394,5.808,24.122,784
120419,0.46,7.3225,251.8
120448,10.67,25.15916667,1093.772727
120464,5.884117647,21.69235294,1075.8125
120501,5.199833333,24.53566667,686
120505,11.08378378,22.91891892,1293.9375
120506,7.460833333,27.60416667,907.5833333
120511,8.544146341,32.16792683,947.3552632
120513,29.15894737,33.83789474,2059.411765
120517,4.832,21.099,676.15
120537,8.697857143,24.02,1115.923077
120551,4.362666667,26.304,552.0714286
120555,3.7275,16.07458333,719.6666667
120570,5.011666667,23.35291667,592.6818182
120581,1.458333333,16.97333333,294.3333333
120606,4.0775,25.38916667,573.9166667
120619,6.480576923,24.38153846,796.5686275
120657,3.413684211,26.36210526,404.1578947
120664,7.177083333,24.55416667,923.5454545
120678,3.165,21.48,527.9230769
120683,9.32,26.198,1288.75
120690,4.583818182,23.34690909,628.9
120743,2.808928571,17.33392857,538.7727273
120748,3.470727273,17.911,609.6330275
120792,5.422857143,24.91535714,578.3928571
120807,4.551428571,18.82714286,621.1666667
120820,0.995,15.565,249.5
120860,3.321578947,24.08368421,468.6842105
120875,18.04538462,37.33769231,1327.478261
120958,5.5425,21.6075,942.25
120993,3.541,20.652,582.7894737
121133,10.7416129,29.20870968,1117.689655
121181,4.690571429,25.00514286,563.2424242
121184,5.495319149,23.65361702,731.5
121221,2.02875,17.14958333,431.9130435
121241,15.13589744,37.5974359,1246.236842
121259,5.335882353,20.21647059,764
121278,3.475744681,19.45829787,608.3571429
121287,5.679,21.4375,688.9090909
121290,2.135833333,16.445,401.3
121294,14.8955,30.12975,1331.6875
121357,6.378333333,23.73166667,777.28
121362,2.062702703,19.2272973,376.7837838
121397,4.463478261,22.31304348,594.6086957
121421,6.653809524,24.07119048,869.4054054
121438,6.927692308,24.98230769,970.92
121447,4.924166667,13.92333333,1127.166667
121480,5.318333333,19.51,998.4
121501,4.030526316,23.96263158,527.1176471
121540,10.12666667,26.18055556,1164.277778
121550,4.92,25.05222222,576.8518519
121552,4.587903226,23.06403226,681.6833333
121554,5.662857143,23.29071429,797.2727273
121557,7.305333333,28.17155556,672.7954545
121562,4.662,16.092,1021.333333
121565,8.732727273,25.36469697,1100.40625
121566,4.877857143,23.44642857,585.3
121580,3.110571429,19.082,450.375
121589,4.01,23.94166667,535.8333333
121688,4.615555556,27.16722222,707.7058824
121700,2.405208333,19.69604167,429.5625
121780,7.715365854,26.94292683,909.6153846
121800,0.99,14.43666667,303.5454545
121861,2.239090909,18.15515152,510.25
121865,1.569285714,10.70535714,706.3043478
121878,10.44421053,30.83947368,929.1111111
121902,4.297272727,25.81681818,583.744186
121950,6.79,26.16638889,688.6944444
121959,4.264166667,21.23,587.3684211
121983,8.987142857,28.13571429,1125.538462
121990,18.63984375,33.115,1442.274194
121997,5.511866667,26.93293333,747.8133333
122008,3.797222222,20.98555556,504.3333333
122018,1.381428571,8.237857143,647
122085,4.087666667,24.02266667,508.1666667
122086,4.523571429,20.87985714,689.2833333
122113,12.84285714,24.86333333,986.952381
122190,2.272857143,10.05714286,625.3333333
122227,9.918395062,28.33111111,828.7875
122253,6.498,25.558,829.1702128
122318,5.607083333,23.16041667,703
122330,2.9168,17.8722,536.9130435
122457,14.65142857,20.17714286,2887.666667
122480,4.97,24.10888889,646.375
122533,4.157424242,25.15378788,521.3064516
122548,6.947692308,27.34673077,775.0851064
122569,5.271428571,23.54892857,751.64
122585,2.789090909,20.27454545,441.7272727
122614,3.508,16.6426,640.4255319
122688,3.363474576,17.83610169,603.4117647
122829,11.28647059,32.91058824,1109.235294
122837,7.199615385,28.17576923,811.48
122946,3.987959184,21.34897959,609.2631579
123007,4.874375,20.859375,721.4
123021,4.031818182,19.095,576.1904762
904666,8.975714286,23.66346939,1004.191489
904693,9.001333333,22.81466667,926.6333333
904738,1.458666667,16.07733333,347.8571429
904746,0.765555556,11.93925926,237.2307692
904749,5.161481481,13.68296296,1073.708333
904838,2.950909091,17.0269697,453.96875
904851,3.473913043,15.61434783,652.3636364
904918,10.99285714,29.5152381,1094.388889
905080,4.546181818,16.06690909,1129.679245
905089,9.049791667,22.670625,951.7608696
905107,4.702727273,19.50545455,818.2
905111,6.070188679,19.49660377,856.3921569
905132,4.348,19.7905,704.3684211
905197,10.4525,26.15916667,1236.833333
905283,3.328043478,20.76826087,486
905328,4.489622642,18.08509434,878.1809524
905368,11.24888889,34.13333333,1005.125
905447,8.251071429,31.99464286,793.5384615
905533,6.2285,20.1775,1074.891892
905557,7.894444444,26.32203704,891.3921569
905592,8.03,19.81454545,1230.926829
905708,2.79,14.33869565,713.7674419
905714,8.756956522,24.48434783,1265.181818
905759,5.871111111,16.03722222,798.9411765
905898,4.326923077,20.30846154,677.8181818
906092,8.100909091,23.67681818,1151.333333
906218,5.574285714,14.49071429,1198.142857
906383,10.90416667,25.18,4064.909091
906468,4.726857143,17.76028571,765.1470588
906472,3.37,14.34472222,693.5714286
906523,6.071803279,19.02245902,846.9333333
906802,3.562409639,14.41361446,599.8205128
907122,9.372777778,22.62555556,1161.266667
907135,2.048301887,14.87943396,423
907138,3.500571429,17.19814286,689.0746269
907178,2.054,10.657,597.5
907195,4.524054054,18.73662162,720.03125
907199,5.542,15.51866667,900.4166667
907287,5.806,21.64490909,778.9636364
907363,10.7944186,22.2844186,1579.076923
907523,5.707857143,31.055,467.5
907589,3.675,16.894,533.2857143
907698,31.25148936,22.23170213,2187.733333
907946,4.771538462,21.81923077,704.96
908087,6.525714286,29.03285714,802.2142857
908088,5.606875,24.529375,756.1538462
908097,5.0615,24.9155,645.5263158
908374,5.671153846,17.58269231,895.1538462
908477,6.475555556,25.08722222,1052.764706
908588,20.66,29.95545455,2298.545455
908685,13.56117647,27.09117647,1471.214286
908760,4.439318182,19.80181818,655.2093023
908941,5.946,22.292,1894.904762
909090,6.828125,26.57875,761.2903226
909196,9.441111111,30.06444444,1021.5
909253,9.473777778,27.09688889,1497.809524
909265,7.563,29.453,790.9230769
909312,7.752857143,35.39,814.9285714
909352,8.865084746,29.84864407,935.4107143
909464,5.045555556,18.01111111,846.875
909489,4.475454545,24.64,650.9473684
909629,4.0428125,16.971875,571.2903226
909635,6.021304348,25.80130435,745.5909091
909733,4.542352941,23.67411765,550.1875
909805,8.774545455,36.31,829.8181818
909847,5.018367347,21.4744898,727.1702128
909872,6.689285714,25.545,802.8518519
909967,3.446857143,22.07257143,536
909990,3.101590909,20.57545455,568.0238095
910009,4.37,20.52480519,784.4459459
910045,6.296,20.4675,924.6315789
910316,1.611052632,5.896842105,778.625
910332,1.628275862,15.37137931,410.7777778
910376,1.902083333,14.58166667,552.9090909
910480,6.784482759,25.76758621,875.5357143
910662,5.58,18.89357143,975.7272727
910776,3.824615385,19.57128205,578.6
910878,4.765671642,24.20985075,559.5087719
911093,2.842,19.30466667,456.5762712
911155,3.205,19.62769231,491.7916667
911204,5.513571429,29.20742857,623.6428571
911310,17.3,39.2675,2057.666667
911461,6.656857143,24.87942857,874.1470588
911481,10.169,28.5115,1236.526316
911484,12.03666667,33.2025,1446.5
911522,32.98642857,35.35357143,2335.888889
911652,2.833333333,16.02541667,479.7391304
912151,3.909375,22.13625,496.8571429
912316,4.781904762,17.54904762,845.7894737
912442,3.6225,27.81375,501.75
912472,5.739090909,26.72181818,626.15
912587,5.16,21.33612903,712.826087
912628,1.0755,14.0555,346.5
912659,0.777462687,9.340895522,514.4561404
912693,6.312631579,24.01421053,611.8888889
912713,0.6775,6.25625,604.7142857
912747,5.67,23.726,534.372093
912757,0.514814815,3.491851852,550.7407407
912948,2.8704,13.932,715.1904762
913000,3.516428571,13.84714286,1131.923077
913103,4.729117647,18.89852941,745.1333333
913187,5.789259259,23.67148148,728.5384615
913195,2.064782609,13.75956522,591.3125
913196,12.49816327,29.49530612,1265.8125
913221,9.367333333,22.46533333,1648.5
913242,3.61016129,23.2083871,491.4576271
913293,3.413333333,13.96,880
913315,7.273076923,22.41,1847.727273
913325,10.07310345,26.34206897,1740.666667
913398,16.95410256,31.80897436,1855.09375
913428,2.5564,18.342,472.6956522
913442,11.03142857,27.71285714,1481
913460,7.742702703,26.09405405,1021.970588
913509,7.888823529,25.08058824,1034.375
913557,3.240952381,16.90047619,666.8125
913697,5.744333333,22.53733333,806.8571429
913868,5.583636364,21.22636364,881.3571429
913922,3.257894737,11.22157895,937.2666667
913988,5.077619048,26.47,663.05
914007,9.590555556,20.56722222,1810.461538
914176,5.665151515,25.53818182,815.8484848
914319,2.959512195,19.92780488,460.0789474
914367,5.431707317,23.24658537,676.3076923
914478,1.849,19.9705,309.5555556
914743,0.752307692,13.57769231,187.1538462
914838,0.751666667,9.371666667,265.25
914844,3.540652174,17.175,466.4
914928,5.320454545,24.40863636,705.0454545
914981,5.1695,23.317,746.2105263
915079,7.281111111,27.81277778,887.0588235
915094,6.230625,20.2396875,1018.615385
915148,5.418117647,23.86411765,679.7631579
915262,5.641071429,26.56178571,723.6923077
915307,3.906875,20.5175,711.6666667
915326,6.057428571,24.14657143,867.6285714
915349,8.796470588,32.85941176,829.7058824
915395,7.683529412,26.80588235,804.5
915483,6.593125,22.8803125,1040.366667
915512,12.61944444,36.03222222,1121.352941
915629,4.341428571,25.34571429,614.2857143
915684,3.440526316,18.55052632,620.4117647
915716,6.918,27.993,854.2
915812,10.13363636,35.265,860.8181818
915842,7.122222222,26.78111111,940.25
915915,7.924666667,27.29566667,866.5666667
916003,6.596153846,27.39846154,681.5384615
916107,8.104047619,27.95833333,943.8292683
916164,14.54793103,27.56517241,1101.857143
916267,11.10342105,25.365,1093.210526
916467,1.36875,10.229,547
916470,0.33,3.17,382
916705,7.5364,31.0364,774.4583333
916709,1.255454545,13.26363636,544
916730,22.45352941,20.77588235,2063.133333
916790,1.279574468,14.95404255,352.5869565
916949,9.566470588,31.40058824,1071.357143
917051,11.03897959,23.25408163,1073.555556
917219,9.563333333,17.01333333,1384
917233,3.1985,20.166,530.5263158
917294,6.019032258,25.11741935,860.3793103
917436,2.145517241,15.63517241,493.8965517
917789,4.008,19.096,736.6666667
917794,6.195338983,25.44008475,782.952381
917882,5.177142857,23.30107143,700.9259259
918042,3.2175,22.1575,384.9166667
918099,12.43566667,25.31933333,1179.678571
918198,8.95,37.842,699.3
918220,1.414473684,16.50921053,300.0285714
918269,1.638888889,11.67333333,475.4285714
918315,2.500882353,18.28470588,515.6666667
918368,2.88,19.92533333,471.6
918376,9.226,20.67,1289.266667
918563,6.056315789,24.18368421,827.2941176
918656,1.316363636,8.864545455,805.1818182
918829,2.402222222,16.86388889,451.375
918948,6.393571429,21.54857143,856.6923077
918978,3.7785,18.3945,737.7368421
919125,3.260337079,18.75191011,472.4197531
919261,10.304375,34.346875,979.8125
919364,8.948,27.7615,905.95
919506,4.806923077,23.28692308,520.3076923
919515,4.421276596,21.70574468,614.8043478
919643,9.786774194,28.50935484,1003.448276
919812,3.839310345,23.94896552,534.6071429
919814,5.463461538,22.57538462,736.2916667
920072,9.824390244,26.31560976,1060.078947
920253,1.66,4.565,1415
920274,14.62871795,36.33666667,1172.526316
920437,2.7332,17.9216,515.16
920459,6.8,21.95307692,899.2
920492,5.733636364,22.90181818,756.6
920662,7.6268,19.8732,1134.2
920896,3.93575,20.612,531.1621622
920970,5.8084,22.953,849.76
921009,7.05125,21.92875,875.1333333
921013,4.94627907,17.03976744,949.3684211
921130,5.737142857,22.52285714,729.2857143
921139,3.388275862,22.73896552,497.1034483
921296,14.27,36.195,1253.833333
921316,4.032564103,22.75615385,511.6578947
921325,8.100909091,27.07878788,774.4545455
921372,9.486842105,29.83578947,889.7894737
921728,4.972105263,21.20315789,687.4814815
921780,4.151791045,20.38373134,635.9016393
921808,4.319607843,24.3527451,540.6530612
921838,10.31426667,32.54453333,891.2777778
921885,9.861020408,29.10979592,1018.851064
922022,2.170625,17.4234375,444.3548387
922030,7.564666667,24.67244444,990.7555556
922165,6.701428571,26.62642857,891.5
922252,7.074814815,23.44981481,901.1132075
922341,5.532444444,25.38488889,687.7906977
922422,2.70173913,17.98695652,461.5714286
922480,3.68,12.974,758.3333333
922497,4.072,17.348,951.6
922523,4.824375,21.99375,681.7333333
922612,8.707407407,29.73666667,1001.769231
922618,3.045955056,19.56977528,452.8809524
922631,0.806190476,7.734761905,504.35
922721,1.736896552,17.57,340.3448276
923094,18.03456522,30.29130435,1467.956522
923235,4.137848101,20.36936709,577.6571429
923277,3.91952381,24.7552381,518
923280,3.511190476,19.26380952,529.0769231
923324,9.199875,28.954,959.1772152
923406,10.07071429,29.12428571,1075.75
923426,4.197272727,19.29090909,817.8
923536,4.23025641,23.04769231,599.7631579
923668,5.093333333,24.60666667,615.8181818
923780,6.346896552,25.29862069,783.3214286
923857,13.69178571,27.58142857,1269.481481
923908,5.251666667,17.13,1161.833333
923926,3.53925,20.40825,578.6052632
923984,14.515,35.5385,1357.444444
924395,2.474347826,19.27,463.3043478
924608,0.695,9.713333333,263.25
924672,2.293235294,20.53852941,367.6428571
924697,4.771136364,26.24068182,581.0909091
924852,8.2565,25.306,874.3888889
924927,3.956336634,22.66178218,552.2989691
924929,4.016976744,22.89488372,628
924951,18.60818182,37.59818182,1360.090909
924964,10.35225,31.6825,1049.5
924979,8.947222222,29.09388889,947.1875
925035,11.34321918,23.36883562,1125.078125
925040,5.62673913,26.29347826,684.6888889
925307,6.703448276,26.90482759,966.3103448
925392,21.43625,31.8825,2481.75
925440,5.656470588,26.82264706,713.25
925470,7.402,27.39657143,846.46875
925483,3.436153846,20.61923077,583
925532,4.153684211,19.84789474,734.2777778
925681,5.405925926,27.87222222,644.9166667
925884,5.60030303,21.41030303,797.6666667
925902,7.5285,27.86516667,842.3571429
925997,3.33826087,21.10434783,605.2173913
926213,5.392258065,24.40903226,585
926294,2.150606061,18.29969697,367.5625
926378,4.364736842,22.57578947,687.0555556
926471,7.649166667,24.90166667,902.9090909
926485,1.924166667,12.55166667,527.3333333
926526,3.490357143,16.84714286,653.2592593
926629,7.140625,25.14875,816.8125
926673,0.992857143,11.37,325.6666667
926764,8.0115,23.20825,1011.947368
926830,6.698409091,23.99954545,811.7142857
926860,6.2404,24.1296,832.2173913
926882,4.976470588,23.69882353,578.0625
927007,7.859565217,28.58021739,918.6136364
927016,3.778888889,28.85444444,419.9444444
927093,7.416,26.81433333,915.2142857
927099,2.593,15.827,610.6315789
927305,3.7978125,20.3596875,566.4137931
927418,2.329230769,22.39692308,368
927505,7.50875,24.01333333,939.4782609
927550,5.233333333,26.74,555.3333333
927575,14.57441176,25.28088235,1445.666667
927655,5.521860465,19.55302326,843.2619048
927757,9.293793103,31.20431034,840.2280702
927762,10.08333333,30.334,964.3
927860,4.349736842,23.33105263,587.8684211
927883,7.623043478,32.65217391,725.173913
927896,3.12,10.81888889,891.75
928031,25.08222222,35.67888889,1961.555556
928260,2.554444444,17.65888889,442.3333333
928437,10.44538462,27.85961538,1192.84
928695,3.69,15.616,668.875
928696,1.813846154,14.78384615,442.0833333
928931,20.11170732,30.89585366,1733.864865
929207,19.15684211,34.28947368,1408
929229,16.92769231,24.66769231,1746.692308
929290,11.685,29.605,1342.8125
929429,9.934102564,26.68076923,1250.105263
929642,2.218518519,15.9237037,469.4230769
929770,10.81148936,25.94787234,1293.595238
929776,2.83225,18.48275,497.4333333
929883,6.319615385,22.26653846,857.4090909
929971,3.171578947,19.36289474,544.1714286
929985,5.5325,11.17,1213
930023,1.392,11.67,431.75
930126,3.793333333,17.10066667,632.9166667
930300,7.986071429,22.61571429,975.04
930570,0.3575,5.4975,236
930984,8.029473684,32.04789474,827.9714286
931220,7.274705882,28.21823529,907.7647059
931452,2.275,21.67,343.4210526
931584,4.471846154,22.18938462,634.1960784
931617,13.77611111,30.63944444,1335.294118
932216,2.396428571,12.92357143,556.4
932406,2.005833333,17.2475,386
932534,1.052,9.677333333,661.8
932635,6.416285714,25.35,865.3714286
932708,19.50485714,31.60971429,1376.147059
932805,10.38333333,28.16533333,1184.428571
932958,4.157291667,23.88354167,561.7234043
933155,9.153636364,27.10818182,1379.363636
933183,2.26,19.47909091,424.4
933336,7.205555556,24.60666667,1038.875
933514,4.6,28.054375,560.125
933609,2.113846154,13.91230769,626.8275862
933740,8.969285714,28.03714286,1009.615385
933866,2.234666667,14.18733333,519.75
933915,2.5748,13.7876,633.6666667
933991,5.971666667,19.18944444,840.9411765
934319,7.546296296,24.50555556,867.64
934346,3.478095238,18.04857143,733.5892857
934389,0.951428571,9.058571429,382.5
934461,3.120952381,16.81,592.8
934471,12.31255319,30.39297872,1195.212766
934536,11.13904762,29.11904762,947.5238095
934633,11.28294118,33.20588235,1099.411765
934635,13.32315789,37.25894737,1134.444444
934721,7.643571429,27.455,982.2857143
934779,5.069473684,17.97947368,907.25
934868,8.644047619,23.70285714,903.6428571
935039,9.88375,26.239375,1136.266667
935056,11.27882353,26.87470588,1271.1875
935065,9.071612903,27.12129032,1578.645161
935219,3.085405405,17.41135135,639.6944444
935333,2.796,13.248,655.6666667
935665,13.5295,24.079,1741.85
935723,2.627619048,16.59,576.95
935793,6.312906977,26.265,769.2650602
935911,5.246296296,25.96111111,640.4166667
937142,2.750555556,18.73444444,574.7058824
937798,4.385714286,23.95642857,564.8571429
937977,3.201428571,19.04642857,538
938110,3.052222222,19.9,483.7083333
938131,2.674444444,19.31777778,363
938230,2.291818182,15.13909091,469.8181818
938817,1.87625,6.3225,977
938874,7.726590909,25.96363636,927.8409091
939028,12.2173913,27.5673913,1100.571429
939772,6.927272727,26.75848485,744.9677419
940305,2.017826087,13.73217391,441.5
940324,2.891333333,20.48833333,497
940877,7.106721311,25.01344262,794.7818182
940886,10.39888889,31.08518519,882.0740741
941285,3.813125,23.7146875,447.7666667
941598,3.34962963,25.4462963,477
942083,20.68916667,24.56,1386.25
942133,5.016,22.065,860.2222222
942144,1.657037037,13.66777778,474.8461538
942464,3.957777778,22.83148148,484.4313725
942487,17.39944444,36.40722222,1628
942693,8.306851852,31.02518519,869.4423077
942849,0.84,5.325185185,393.6086957
942862,8.957272727,25.59272727,1223.967742
943738,7.629911504,28.74814159,844.9727273
943828,1.279,8.737,631.4444444
943910,12.176,28.682,1346.111111
943956,2.311111111,15.80074074,445.8846154
944018,3.985,20.5275,684.2777778
944047,10.56115385,30.27538462,1115.576923
944543,2.14,14.77,492
944770,2.2052,15.1768,506.9545455
944858,5.325789474,23.835,681.6388889
945009,4.456666667,16.27611111,630.1428571
945272,7.327692308,34.025,661
945293,2.1975,15.140625,577.2
945318,4.384074074,24.93851852,652.8461538
945355,3.628225806,19.87612903,480.7540984
945441,2.43375,15.52375,483.8181818
945525,8.107368421,28.21,887.7894737
945532,6.7864,25.6156,1002.363636
945568,12.37469388,24.91795918,1201.2
945628,4.928169014,25.58070423,561.6478873
945705,9.794655172,27.69051724,1188.589286
945765,3.794545455,17.20727273,737.8
945826,6.599333333,25.44666667,893.5
946754,7.636285714,29.20028571,756.7647059
946804,6.293888889,24.52055556,851.4705882
947259,11.47103448,26.52793103,1136.037037
947351,5.403809524,24.11142857,820.8
947395,5.31,24.0575,719.3636364
947422,5.631428571,31.38,619.3823529
947561,7.029565217,24.59065217,1353.533333
947708,8.329,28.0826,834.7
948383,1.917826087,20.31478261,338
948838,4.498125,24.030625,642.1875
949240,5.131428571,24.04535714,637.4
949308,8.679565217,26.33217391,989.6363636
949496,6.398181818,21.48181818,1026.7
949682,25.04714286,28.47047619,2094.705882
951115,8.617222222,30.93666667,876.2222222
951127,7.6705,23.5965,1041.529412
951522,3.075396825,15.07666667,647.5862069
952089,1.871481481,11.95740741,552.5769231
952161,1.117837838,13.36459459,308.9
952628,2.319393939,18.45878788,418.5517241
952763,6.461315789,26.94815789,843.9473684
953472,4.781333333,21.292,782.4166667
953560,13.176,28.546,1230.933333
953993,8.190655738,17.49459016,1118.264151
954092,5.115151515,23.66606061,768.0625
954323,2.216744186,18.36813953,298.2682927
954578,11.44594059,23.59059406,1235.340206
954715,2.204166667,10.8225,580.6
954805,4.164545455,16.52772727,861.4666667
954824,4.799777778,20.11133333,783.2222222
954909,7.990714286,25.01,938.8571429
955001,7.1625,24.5175,1047.363636
955302,9.713846154,28.21038462,1092.291667
955313,3.1388,19.9304,525.0454545
955432,5.359,21.041,893.5555556
955800,2.901428571,17.20828571,574.1875
