Longitude,Latitude,Speed(kilometer),Course(degrees),Number Of Satellites,HDOP,Altitude(meters),DD/MM/YY,HH:MM:SS,Distance(meters)
-084.522343,39.105251,43,94.00,7,1.26,160.00,31/8/2009,16:44:35,12
-084.522200,39.105240,44,94.00,7,1.26,160.00,31/8/2009,16:44:36,12
-084.522056,39.105230,44,94.00,7,1.23,159.00,31/8/2009,16:44:37,12
-084.521906,39.105220,46,94.00,7,1.23,160.00,31/8/2009,16:44:38,12
-084.521758,39.105211,46,92.00,8,1.17,160.00,31/8/2009,16:44:39,12
-084.521608,39.105206,44,92.00,8,1.17,160.00,31/8/2009,16:44:40,12
-084.521461,39.105203,44,90.00,8,1.17,160.00,31/8/2009,16:44:41,12
-084.521323,39.105201,41,90.00,8,1.17,160.00,31/8/2009,16:44:42,11
-084.521193,39.105205,37,88.00,8,1.17,160.00,31/8/2009,16:44:43,11
-084.521083,39.105208,31,86.00,8,1.17,160.00,31/8/2009,16:44:44,9
-084.520986,39.105213,26,86.00,8,1.17,160.00,31/8/2009,16:44:45,8
-084.520911,39.105215,20,84.00,8,1.17,160.00,31/8/2009,16:44:46,6
-084.520858,39.105220,15,88.00,9,1.90,161.00,31/8/2009,16:44:47,4
-084.520823,39.105221,7,92.00,9,1.90,161.00,31/8/2009,16:44:48,3
-084.520800,39.105223,0,92.00,9,1.14,161.00,31/8/2009,16:44:49,1
-084.520800,39.105223,0,92.00,8,1.47,161.00,31/8/2009,16:44:50,0
-084.520801,39.105221,0,92.00,9,1.90,162.00,31/8/2009,16:44:51,0
-084.520808,39.105221,0,92.00,9,1.90,162.00,31/8/2009,16:44:52,0
-084.520810,39.105221,0,92.00,9,1.90,162.00,31/8/2009,16:44:53,0
-084.520810,39.105221,0,92.00,9,1.90,162.00,31/8/2009,16:44:54,0
-084.520811,39.105221,0,92.00,9,1.90,162.00,31/8/2009,16:44:55,0
-084.520815,39.105221,2,92.00,9,1.90,162.00,31/8/2009,16:44:56,0
-084.520823,39.105221,2,92.00,8,1.17,162.00,31/8/2009,16:44:57,0
-084.520828,39.105221,2,92.00,9,1.90,162.00,31/8/2009,16:44:58,0
-084.520836,39.105220,2,92.00,9,1.90,162.00,31/8/2009,16:44:59,0
-084.520841,39.105220,0,92.00,9,1.90,162.00,31/8/2009,16:45:0,0
-084.520846,39.105218,0,92.00,9,1.90,162.00,31/8/2009,16:45:1,0
-084.520850,39.105218,0,92.00,9,1.90,162.00,31/8/2009,16:45:2,0
-084.520850,39.105218,0,92.00,9,1.90,162.00,31/8/2009,16:45:3,0
-084.520851,39.105218,0,92.00,9,1.90,162.00,31/8/2009,16:45:4,0
-084.520850,39.105218,0,92.00,9,1.14,162.00,31/8/2009,16:45:5,0
-084.520851,39.105218,0,92.00,9,1.90,162.00,31/8/2009,16:45:6,0
-084.520851,39.105218,0,92.00,9,1.90,162.00,31/8/2009,16:45:7,0
-084.520851,39.105218,0,92.00,9,1.90,162.00,31/8/2009,16:45:8,0
-084.520850,39.105218,0,92.00,9,1.90,162.00,31/8/2009,16:45:9,0
-084.520848,39.105220,0,76.00,9,1.90,162.00,31/8/2009,16:45:10,0
-084.520845,39.105220,0,76.00,9,1.90,162.00,31/8/2009,16:45:11,0
-084.520840,39.105220,0,72.00,9,1.90,162.00,31/8/2009,16:45:12,0
-084.520838,39.105221,0,66.00,7,1.20,162.00,31/8/2009,16:45:13,0
-084.520838,39.105221,0,66.00,9,1.14,162.00,31/8/2009,16:45:14,0
-084.520838,39.105221,0,66.00,9,1.90,162.00,31/8/2009,16:45:15,0
-084.520838,39.105221,0,66.00,8,1.16,162.00,31/8/2009,16:45:16,0
-084.520838,39.105221,0,66.00,9,1.90,162.00,31/8/2009,16:45:17,0
-084.520838,39.105221,0,66.00,9,1.90,162.00,31/8/2009,16:45:18,0
-084.520838,39.105221,0,66.00,7,1.20,162.00,31/8/2009,16:45:19,0
-084.520838,39.105223,0,66.00,9,1.90,162.00,31/8/2009,16:45:20,0
-084.520838,39.105223,0,66.00,9,1.90,162.00,31/8/2009,16:45:21,0
-084.520836,39.105223,0,66.00,9,1.90,162.00,31/8/2009,16:45:22,0
-084.520836,39.105223,0,66.00,9,1.90,162.00,31/8/2009,16:45:23,0
-084.520836,39.105221,0,66.00,8,1.16,162.00,31/8/2009,16:45:24,0
-084.520836,39.105221,0,66.00,9,1.90,162.00,31/8/2009,16:45:25,0
-084.520833,39.105221,6,100.00,9,1.90,162.00,31/8/2009,16:45:26,0
-084.520810,39.105226,13,74.00,9,1.90,162.00,31/8/2009,16:45:27,1
-084.520763,39.105235,15,78.00,8,1.17,162.00,31/8/2009,16:45:28,4
-084.520715,39.105243,17,76.00,8,1.17,162.00,31/8/2009,16:45:29,4
-084.520656,39.105255,20,76.00,8,1.17,162.00,31/8/2009,16:45:30,5
-084.520580,39.105273,24,76.00,8,1.17,162.00,31/8/2009,16:45:31,6
-084.520493,39.105286,28,76.00,8,1.17,162.00,31/8/2009,16:45:32,7
-084.520406,39.105305,28,76.00,8,1.17,162.00,31/8/2009,16:45:33,7
-084.520310,39.105320,31,76.00,8,1.17,162.00,31/8/2009,16:45:34,8
-084.520200,39.105345,33,78.00,8,1.17,162.00,31/8/2009,16:45:35,9
-084.520091,39.105365,33,78.00,8,1.17,162.00,31/8/2009,16:45:36,9
-084.519980,39.105376,35,78.00,7,1.18,162.00,31/8/2009,16:45:37,9
-084.519980,39.105395,33,78.00,7,1.18,162.00,31/8/2009,16:45:38,2
-084.519755,39.105413,33,78.00,8,1.17,163.00,31/8/2009,16:45:39,19
-084.519650,39.105430,33,78.00,8,1.17,163.00,31/8/2009,16:45:40,9
-084.519551,39.105436,30,82.00,8,1.17,163.00,31/8/2009,16:45:41,8
-084.519453,39.105458,28,78.00,8,1.26,163.00,31/8/2009,16:45:42,8
-084.519368,39.105473,24,78.00,6,1.46,163.00,31/8/2009,16:45:43,7
-084.519303,39.105483,17,80.00,7,1.37,163.00,31/8/2009,16:45:44,5
-084.519261,39.105491,9,72.00,8,1.17,163.00,31/8/2009,16:45:45,3
-084.519241,39.105490,4,78.00,8,1.17,163.00,31/8/2009,16:45:46,1
-084.519230,39.105493,4,78.00,8,1.17,163.00,31/8/2009,16:45:47,0
-084.519216,39.105491,2,78.00,8,1.17,163.00,31/8/2009,16:45:48,1
-084.519200,39.105488,6,98.00,8,1.17,163.00,31/8/2009,16:45:49,1
-084.519176,39.105478,9,116.00,8,1.17,163.00,31/8/2009,16:45:50,2
-084.519148,39.105458,13,138.00,8,1.26,163.00,31/8/2009,16:45:51,3
-084.519123,39.105416,15,148.00,8,1.17,163.00,31/8/2009,16:45:52,5
-084.519098,39.105376,19,154.00,8,1.17,163.00,31/8/2009,16:45:53,4
-084.519078,39.105323,22,166.00,8,1.17,163.00,31/8/2009,16:45:54,6
-084.519063,39.105261,24,168.00,8,1.17,163.00,31/8/2009,16:45:55,7
-084.519041,39.105201,26,166.00,8,1.17,163.00,31/8/2009,16:45:56,6
-084.519025,39.105136,24,168.00,8,1.17,164.00,31/8/2009,16:45:57,7
-084.519005,39.105080,24,164.00,8,1.17,164.00,31/8/2009,16:45:58,6
-084.518986,39.105023,22,166.00,6,1.80,164.00,31/8/2009,16:45:59,6
-084.518970,39.104971,19,166.00,7,1.20,164.00,31/8/2009,16:46:0,5
-084.518963,39.104923,17,168.00,8,1.17,164.00,31/8/2009,16:46:1,5
-084.518951,39.104881,13,166.00,7,1.41,164.00,31/8/2009,16:46:2,4
-084.518931,39.104853,9,170.00,6,1.29,164.00,31/8/2009,16:46:3,3
-084.518925,39.104825,7,168.00,7,1.41,164.00,31/8/2009,16:46:4,3
-084.518920,39.104806,4,162.00,8,1.17,164.00,31/8/2009,16:46:5,2
-084.518915,39.104796,2,162.00,8,1.17,164.00,31/8/2009,16:46:6,1
-084.518908,39.104788,4,162.00,8,1.17,164.00,31/8/2009,16:46:7,1
-084.518908,39.104783,2,162.00,8,1.17,163.00,31/8/2009,16:46:8,0
-084.518908,39.104775,2,162.00,8,1.17,163.00,31/8/2009,16:46:9,0
-084.518901,39.104778,2,162.00,8,1.17,163.00,31/8/2009,16:46:10,0
-084.518900,39.104775,0,162.00,8,1.17,163.00,31/8/2009,16:46:11,0
-084.518898,39.104770,0,162.00,8,1.17,163.00,31/8/2009,16:46:12,0
-084.518900,39.104768,0,162.00,8,1.17,163.00,31/8/2009,16:46:13,0
-084.518900,39.104768,0,162.00,8,1.17,163.00,31/8/2009,16:46:14,0
-084.518900,39.104768,0,204.00,8,1.17,163.00,31/8/2009,16:46:15,0
-084.518900,39.104768,0,204.00,7,1.77,163.00,31/8/2009,16:46:16,0
-084.518900,39.104768,0,204.00,7,1.84,163.00,31/8/2009,16:46:17,0
-084.518900,39.104768,0,204.00,7,1.77,163.00,31/8/2009,16:46:18,0
-084.518900,39.104768,0,204.00,7,1.77,163.00,31/8/2009,16:46:19,0
-084.518900,39.104770,0,204.00,7,1.77,163.00,31/8/2009,16:46:20,0
-084.518900,39.104770,0,204.00,7,1.77,163.00,31/8/2009,16:46:21,0
-084.518900,39.104770,0,204.00,7,1.77,163.00,31/8/2009,16:46:22,0
-084.518900,39.104770,0,204.00,7,1.77,163.00,31/8/2009,16:46:23,0
-084.518900,39.104770,0,204.00,7,1.77,163.00,31/8/2009,16:46:24,0
-084.518900,39.104770,0,204.00,7,1.77,164.00,31/8/2009,16:46:25,0
-084.518900,39.104770,0,204.00,7,1.77,164.00,31/8/2009,16:46:26,0
-084.518900,39.104770,0,204.00,7,1.77,164.00,31/8/2009,16:46:27,0
-084.518900,39.104770,0,204.00,7,1.77,164.00,31/8/2009,16:46:28,0
-084.518900,39.104770,0,204.00,7,1.77,164.00,31/8/2009,16:46:29,0
-084.518900,39.104770,0,204.00,8,1.17,164.00,31/8/2009,16:46:30,0
-084.518900,39.104770,0,204.00,8,1.17,164.00,31/8/2009,16:46:31,0
-084.518900,39.104770,0,204.00,7,1.77,164.00,31/8/2009,16:46:32,0
-084.518900,39.104770,0,204.00,7,1.77,164.00,31/8/2009,16:46:33,0
-084.518900,39.104770,0,204.00,7,1.77,164.00,31/8/2009,16:46:34,0
-084.518900,39.104770,0,204.00,7,1.84,164.00,31/8/2009,16:46:35,0
-084.518900,39.104770,0,204.00,7,1.83,164.00,31/8/2009,16:46:36,0
-084.518900,39.104770,0,204.00,7,1.83,164.00,31/8/2009,16:46:37,0
-084.518900,39.104770,0,204.00,7,1.84,164.00,31/8/2009,16:46:38,0
-084.518900,39.104770,0,204.00,8,1.26,164.00,31/8/2009,16:46:39,0
-084.518898,39.104770,4,204.00,8,1.26,164.00,31/8/2009,16:46:40,0
-084.518890,39.104753,9,154.00,8,1.17,164.00,31/8/2009,16:46:41,2
-084.518881,39.104723,13,168.00,8,1.17,164.00,31/8/2009,16:46:42,3
-084.518871,39.104685,15,164.00,8,1.17,164.00,31/8/2009,16:46:43,4
-084.518856,39.104643,17,166.00,8,1.17,164.00,31/8/2009,16:46:44,4
-084.518841,39.104595,20,162.00,8,1.17,164.00,31/8/2009,16:46:45,5
-084.518820,39.104538,24,162.00,8,1.16,164.00,31/8/2009,16:46:46,6
-084.518798,39.104473,26,164.00,7,1.83,164.00,31/8/2009,16:46:47,7
-084.518776,39.104403,26,164.00,8,1.16,165.00,31/8/2009,16:46:48,8
-084.518756,39.104330,30,168.00,7,1.77,165.00,31/8/2009,16:46:49,8
-084.518735,39.104253,31,168.00,8,1.16,165.00,31/8/2009,16:46:50,8
-084.518715,39.104173,31,168.00,8,1.17,165.00,31/8/2009,16:46:51,9
-084.518700,39.104090,31,168.00,8,1.16,165.00,31/8/2009,16:46:52,9
-084.518678,39.104011,31,168.00,8,1.16,165.00,31/8/2009,16:46:53,8
-084.518653,39.103935,31,168.00,8,1.17,165.00,31/8/2009,16:46:54,8
-084.518635,39.103853,31,168.00,8,1.16,165.00,31/8/2009,16:46:55,9
-084.518628,39.103756,43,182.00,8,1.26,165.00,31/8/2009,16:46:56,10
-084.518615,39.103661,31,162.00,8,1.26,165.00,31/8/2009,16:46:57,10
-084.518600,39.103570,41,178.00,7,1.77,165.00,31/8/2009,16:46:58,10
-084.518595,39.103466,39,174.00,6,2.80,165.00,31/8/2009,16:46:59,11
-084.518595,39.103466,35,170.00,6,2.71,165.00,31/8/2009,16:47:0,0
-084.518558,39.103293,35,170.00,6,2.71,165.00,31/8/2009,16:47:1,19
-084.518536,39.103208,35,168.00,6,1.89,165.00,31/8/2009,16:47:2,9
-084.518521,39.103121,33,168.00,6,1.89,166.00,31/8/2009,16:47:3,9
-084.518511,39.103021,33,168.00,6,1.94,165.00,31/8/2009,16:47:4,11
-084.518490,39.102938,33,166.00,5,1.96,165.00,31/8/2009,16:47:5,9
-084.518460,39.102860,31,164.00,7,1.23,164.00,31/8/2009,16:47:6,9
-084.518440,39.102773,33,166.00,6,1.28,164.00,31/8/2009,16:47:7,9
-084.518426,39.102673,35,166.00,6,1.28,164.00,31/8/2009,16:47:8,11
-084.518415,39.102571,37,170.00,6,1.28,164.00,31/8/2009,16:47:9,11
-084.518403,39.102475,37,176.00,6,1.28,164.00,31/8/2009,16:47:10,10
-084.518390,39.102383,35,174.00,6,1.89,164.00,31/8/2009,16:47:11,10
-084.518381,39.102296,33,180.00,6,1.89,164.00,31/8/2009,16:47:12,9
-084.518386,39.102205,33,182.00,6,1.89,164.00,31/8/2009,16:47:13,10
-084.518386,39.102118,31,186.00,6,1.89,164.00,31/8/2009,16:47:14,9
-084.518391,39.102040,30,188.00,6,1.93,164.00,31/8/2009,16:47:15,8
-084.518398,39.101963,30,188.00,6,1.89,165.00,31/8/2009,16:47:16,8
-084.518403,39.101905,28,184.00,7,1.22,165.00,31/8/2009,16:47:17,6
-084.518425,39.101828,30,200.00,6,1.89,165.00,31/8/2009,16:47:18,8
-084.518466,39.101758,30,208.00,6,1.89,165.00,31/8/2009,16:47:19,8
-084.518466,39.101758,28,238.00,8,1.16,165.00,31/8/2009,16:47:20,0
-084.518621,39.101703,31,252.00,8,1.16,165.00,31/8/2009,16:47:21,14
-084.518733,39.101696,31,254.00,8,1.22,164.00,31/8/2009,16:47:22,9
-084.518853,39.101675,35,250.00,8,1.22,164.00,31/8/2009,16:47:23,10
-084.518971,39.101650,35,250.00,8,1.22,163.00,31/8/2009,16:47:24,10
-084.519085,39.101631,33,254.00,7,1.28,163.00,31/8/2009,16:47:25,10
-084.519200,39.101608,33,254.00,7,1.28,163.00,31/8/2009,16:47:26,10
-084.519291,39.101593,30,254.00,7,1.28,163.00,31/8/2009,16:47:27,7
-084.519373,39.101580,24,258.00,7,1.22,163.00,31/8/2009,16:47:28,7
-084.519441,39.101573,17,258.00,8,1.27,162.00,31/8/2009,16:47:29,5
-084.519486,39.101566,9,258.00,8,1.27,162.00,31/8/2009,16:47:30,3
-084.519503,39.101563,4,254.00,8,1.27,161.00,31/8/2009,16:47:31,1
-084.519510,39.101575,0,254.00,8,1.16,162.00,31/8/2009,16:47:32,1
-084.519510,39.101585,0,254.00,7,1.25,163.00,31/8/2009,16:47:33,1
-084.519508,39.101591,0,254.00,6,1.25,163.00,31/8/2009,16:47:34,0
-084.519508,39.101601,0,254.00,7,1.22,164.00,31/8/2009,16:47:35,1
-084.519501,39.101601,0,254.00,6,1.25,164.00,31/8/2009,16:47:36,0
-084.519501,39.101601,0,254.00,6,1.25,164.00,31/8/2009,16:47:37,0
-084.519501,39.101601,0,254.00,6,1.25,163.00,31/8/2009,16:47:38,0
-084.519501,39.101601,0,254.00,7,1.22,163.00,31/8/2009,16:47:39,0
-084.519501,39.101601,0,254.00,6,1.95,163.00,31/8/2009,16:47:40,0
-084.519501,39.101601,0,254.00,7,1.88,163.00,31/8/2009,16:47:41,0
-084.519503,39.101600,0,254.00,8,1.22,163.00,31/8/2009,16:47:42,0
-084.519503,39.101600,0,254.00,8,1.22,163.00,31/8/2009,16:47:43,0
-084.519503,39.101600,0,254.00,8,1.22,163.00,31/8/2009,16:47:44,0
-084.519503,39.101600,0,254.00,8,1.22,163.00,31/8/2009,16:47:45,0
-084.519501,39.101600,0,254.00,8,1.22,163.00,31/8/2009,16:47:46,0
-084.519501,39.101600,0,254.00,7,1.22,163.00,31/8/2009,16:47:47,0
-084.519501,39.101600,0,254.00,8,1.22,163.00,31/8/2009,16:47:48,0
-084.519501,39.101600,0,254.00,8,1.22,163.00,31/8/2009,16:47:49,0
-084.519501,39.101600,0,254.00,8,1.22,164.00,31/8/2009,16:47:50,0
-084.519501,39.101600,0,254.00,8,1.22,164.00,31/8/2009,16:47:51,0
-084.519501,39.101600,0,254.00,8,1.22,164.00,31/8/2009,16:47:52,0
-084.519501,39.101600,0,254.00,8,1.22,164.00,31/8/2009,16:47:53,0
-084.519503,39.101601,0,254.00,8,1.22,164.00,31/8/2009,16:47:54,0
-084.519503,39.101601,0,254.00,8,1.22,164.00,31/8/2009,16:47:55,0
-084.519505,39.101601,0,254.00,8,1.22,164.00,31/8/2009,16:47:56,0
-084.519505,39.101601,0,254.00,8,1.16,164.00,31/8/2009,16:47:57,0
-084.519505,39.101601,0,254.00,7,1.22,164.00,31/8/2009,16:47:58,0
-084.519506,39.101601,2,254.00,7,1.22,164.00,31/8/2009,16:47:59,0
-084.519516,39.101601,7,266.00,7,1.22,164.00,31/8/2009,16:48:0,0
-084.519560,39.101593,15,254.00,7,1.28,164.00,31/8/2009,16:48:1,3
-084.519616,39.101571,19,242.00,7,1.28,163.00,31/8/2009,16:48:2,5
-084.519670,39.101548,22,228.00,8,1.28,163.00,31/8/2009,16:48:3,5
-084.519718,39.101506,19,212.00,8,1.28,163.00,31/8/2009,16:48:4,6
-084.519735,39.101471,15,180.00,8,1.22,163.00,31/8/2009,16:48:5,4
-084.519725,39.101416,22,168.00,7,1.22,163.00,31/8/2009,16:48:6,6
-084.519716,39.101343,28,168.00,7,1.22,164.00,31/8/2009,16:48:7,8
-084.519701,39.101266,30,170.00,7,1.22,164.00,31/8/2009,16:48:8,8
-084.519685,39.101190,31,168.00,7,1.18,164.00,31/8/2009,16:48:9,8
-084.519663,39.101111,30,168.00,5,6.30,164.00,31/8/2009,16:48:10,8
-084.519638,39.101040,30,164.00,6,1.26,164.00,31/8/2009,16:48:11,8
-084.519638,39.101040,30,168.00,5,6.40,164.00,31/8/2009,16:48:12,0
-084.519588,39.100876,30,168.00,5,6.40,165.00,31/8/2009,16:48:13,18
-084.519573,39.100803,28,170.00,5,6.40,165.00,31/8/2009,16:48:14,8
-084.519550,39.100738,22,170.00,6,2.69,164.00,31/8/2009,16:48:15,7
-084.519545,39.100666,19,174.00,8,1.16,163.00,31/8/2009,16:48:16,8
-084.519543,39.100625,15,186.00,8,1.16,163.00,31/8/2009,16:48:17,4
-084.519561,39.100583,11,188.00,8,1.27,163.00,31/8/2009,16:48:18,4
-084.519550,39.100566,4,176.00,8,1.27,163.00,31/8/2009,16:48:19,2
-084.519531,39.100561,2,176.00,8,1.16,163.00,31/8/2009,16:48:20,1
-084.519520,39.100556,0,176.00,8,1.16,164.00,31/8/2009,16:48:21,1
-084.519521,39.100555,0,176.00,8,1.16,164.00,31/8/2009,16:48:22,0
-084.519515,39.100558,0,176.00,8,1.16,164.00,31/8/2009,16:48:23,0
-084.519520,39.100558,2,176.00,7,1.75,164.00,31/8/2009,16:48:24,0
-084.519525,39.100563,4,326.00,8,1.16,164.00,31/8/2009,16:48:25,0
-084.519536,39.100571,6,344.00,8,1.16,164.00,31/8/2009,16:48:26,1
-084.519550,39.100583,6,338.00,8,1.16,164.00,31/8/2009,16:48:27,1
-084.519575,39.100585,6,336.00,8,1.16,164.00,31/8/2009,16:48:28,2
-084.519581,39.100596,6,344.00,7,1.75,164.00,31/8/2009,16:48:29,1
-084.519586,39.100603,4,348.00,8,1.16,164.00,31/8/2009,16:48:30,0
-084.519611,39.100591,2,336.00,8,1.27,164.00,31/8/2009,16:48:31,2
-084.519611,39.100591,0,336.00,8,1.16,165.00,31/8/2009,16:48:32,0
-084.519626,39.100575,0,336.00,8,1.27,165.00,31/8/2009,16:48:33,2
-084.519626,39.100575,0,336.00,8,1.16,165.00,31/8/2009,16:48:34,0
-084.519630,39.100591,0,336.00,8,1.23,165.00,31/8/2009,16:48:35,1
-084.519630,39.100591,0,336.00,8,1.16,165.00,31/8/2009,16:48:36,0
-084.519631,39.100590,0,336.00,8,1.16,165.00,31/8/2009,16:48:37,0
-084.519633,39.100588,0,336.00,8,1.16,165.00,31/8/2009,16:48:38,0
-084.519635,39.100586,0,336.00,8,1.16,165.00,31/8/2009,16:48:39,0
-084.519635,39.100585,0,336.00,8,1.16,165.00,31/8/2009,16:48:40,0
-084.519635,39.100585,0,336.00,8,1.16,165.00,31/8/2009,16:48:41,0
-084.519641,39.100575,0,336.00,8,1.16,166.00,31/8/2009,16:48:42,1
-084.519646,39.100571,0,336.00,8,1.16,166.00,31/8/2009,16:48:43,0
-084.519648,39.100568,0,336.00,8,1.16,166.00,31/8/2009,16:48:44,0
-084.519643,39.100576,0,336.00,8,1.16,166.00,31/8/2009,16:48:45,0
-084.519646,39.100576,0,336.00,7,1.22,166.00,31/8/2009,16:48:46,0
-084.519646,39.100580,0,336.00,7,1.23,166.00,31/8/2009,16:48:47,0
-084.519648,39.100580,0,336.00,7,1.23,166.00,31/8/2009,16:48:48,0
-084.519651,39.100581,0,336.00,8,1.16,166.00,31/8/2009,16:48:49,0
-084.519653,39.100581,0,336.00,8,1.16,166.00,31/8/2009,16:48:50,0
-084.519655,39.100581,0,336.00,8,1.16,166.00,31/8/2009,16:48:51,0
-084.519656,39.100581,0,336.00,8,1.16,166.00,31/8/2009,16:48:52,0
-084.519658,39.100581,0,336.00,8,1.16,166.00,31/8/2009,16:48:53,0
-084.519650,39.100591,0,336.00,8,1.16,166.00,31/8/2009,16:48:54,1
-084.519650,39.100591,0,336.00,8,1.27,166.00,31/8/2009,16:48:55,0
-084.519650,39.100593,0,182.00,8,1.16,166.00,31/8/2009,16:48:56,0
-084.519638,39.100595,0,182.00,8,1.16,167.00,31/8/2009,16:48:57,1
-084.519625,39.100593,0,182.00,8,1.16,167.00,31/8/2009,16:48:58,1
-084.519626,39.100590,0,182.00,8,1.16,167.00,31/8/2009,16:48:59,0
-084.519610,39.100600,0,182.00,8,1.23,166.00,31/8/2009,16:49:0,1
-084.519625,39.100580,0,216.00,8,1.23,166.00,31/8/2009,16:49:1,2
-084.519621,39.100576,0,206.00,8,1.16,166.00,31/8/2009,16:49:2,0
-084.519621,39.100575,0,200.00,8,1.16,166.00,31/8/2009,16:49:3,0
-084.519618,39.100558,2,186.00,8,1.16,167.00,31/8/2009,16:49:4,1
-084.519601,39.100556,2,172.00,8,1.16,167.00,31/8/2009,16:49:5,1
-084.519628,39.100548,2,200.00,8,1.16,167.00,31/8/2009,16:49:6,2
-084.519633,39.100543,2,202.00,7,1.36,167.00,31/8/2009,16:49:7,0
-084.519635,39.100536,2,192.00,8,1.16,167.00,31/8/2009,16:49:8,0
-084.519636,39.100531,2,176.00,8,1.16,167.00,31/8/2009,16:49:9,0
-084.519623,39.100528,2,162.00,8,1.16,167.00,31/8/2009,16:49:10,1
-084.519623,39.100518,2,150.00,8,1.16,167.00,31/8/2009,16:49:11,1
-084.519640,39.100485,4,166.00,8,1.16,168.00,31/8/2009,16:49:12,3
-084.519638,39.100468,4,168.00,8,1.16,168.00,31/8/2009,16:49:13,1
-084.519620,39.100463,4,164.00,8,1.16,168.00,31/8/2009,16:49:14,1
-084.519620,39.100445,4,168.00,8,1.16,168.00,31/8/2009,16:49:15,2
-084.519636,39.100443,4,174.00,8,1.16,167.00,31/8/2009,16:49:16,1
-084.519648,39.100440,4,190.00,8,1.16,168.00,31/8/2009,16:49:17,1
-084.519650,39.100431,4,184.00,8,1.16,168.00,31/8/2009,16:49:18,1
-084.519686,39.100403,6,196.00,8,1.16,168.00,31/8/2009,16:49:19,4
-084.519698,39.100386,6,206.00,7,1.22,168.00,31/8/2009,16:49:20,2
-084.519711,39.100366,7,202.00,8,1.16,168.00,31/8/2009,16:49:21,2
-084.519720,39.100353,6,202.00,8,1.16,168.00,31/8/2009,16:49:22,1
-084.519730,39.100333,6,198.00,7,1.36,168.00,31/8/2009,16:49:23,2
-084.519723,39.100331,4,190.00,7,1.74,168.00,31/8/2009,16:49:24,0
-084.519718,39.100330,0,190.00,7,1.74,168.00,31/8/2009,16:49:25,0
-084.519718,39.100323,0,190.00,7,1.74,168.00,31/8/2009,16:49:26,0
-084.519718,39.100318,2,202.00,7,1.74,168.00,31/8/2009,16:49:27,0
-084.519723,39.100306,4,206.00,7,1.74,168.00,31/8/2009,16:49:28,1
-084.519718,39.100291,4,180.00,8,1.16,168.00,31/8/2009,16:49:29,1
-084.519718,39.100291,4,160.00,7,1.18,168.00,31/8/2009,16:49:30,0
-084.519695,39.100273,4,170.00,8,1.16,167.00,31/8/2009,16:49:31,2
-084.519665,39.100270,2,122.00,8,1.16,167.00,31/8/2009,16:49:32,2
-084.519645,39.100268,4,102.00,8,1.16,167.00,31/8/2009,16:49:33,1
-084.519636,39.100266,0,102.00,7,1.25,167.00,31/8/2009,16:49:34,0
-084.519625,39.100270,0,102.00,7,1.18,167.00,31/8/2009,16:49:35,0
-084.519616,39.100266,4,90.00,7,1.18,167.00,31/8/2009,16:49:36,0
-084.519608,39.100265,4,92.00,7,1.18,167.00,31/8/2009,16:49:37,0
-084.519595,39.100266,4,72.00,7,1.18,167.00,31/8/2009,16:49:38,1
-084.519590,39.100268,2,46.00,7,1.18,167.00,31/8/2009,16:49:39,0
-084.519580,39.100268,2,84.00,7,1.74,167.00,31/8/2009,16:49:40,0
-084.519568,39.100271,2,58.00,7,1.74,166.00,31/8/2009,16:49:41,1
-084.519568,39.100271,2,46.00,7,1.74,166.00,31/8/2009,16:49:42,0
-084.519553,39.100280,0,56.00,7,1.73,166.00,31/8/2009,16:49:43,1
-084.519533,39.100290,0,56.00,7,1.73,166.00,31/8/2009,16:49:44,2
-084.519516,39.100300,2,60.00,7,1.74,166.00,31/8/2009,16:49:45,1
-084.519505,39.100306,2,50.00,7,1.74,166.00,31/8/2009,16:49:46,1
-084.519493,39.100311,2,44.00,7,1.74,166.00,31/8/2009,16:49:47,1
-084.519481,39.100316,2,30.00,7,1.73,166.00,31/8/2009,16:49:48,1
-084.519491,39.100308,0,344.00,7,1.74,165.00,31/8/2009,16:49:49,1
-084.519455,39.100305,0,344.00,7,1.73,165.00,31/8/2009,16:49:50,3
-084.519435,39.100305,0,322.00,7,1.74,165.00,31/8/2009,16:49:51,1
-084.519425,39.100295,0,348.00,7,1.76,165.00,31/8/2009,16:49:52,1
-084.519425,39.100295,0,336.00,7,1.76,165.00,31/8/2009,16:49:53,0
-084.519405,39.100276,0,336.00,7,1.73,165.00,31/8/2009,16:49:54,2
-084.519405,39.100271,2,20.00,7,1.20,165.00,31/8/2009,16:49:55,0
-084.519408,39.100256,0,20.00,7,1.73,165.00,31/8/2009,16:49:56,1
-084.519426,39.100251,0,20.00,7,1.20,164.00,31/8/2009,16:49:57,1
-084.519450,39.100240,4,230.00,7,1.20,164.00,31/8/2009,16:49:58,2
-084.519471,39.100223,4,200.00,7,1.20,164.00,31/8/2009,16:49:59,2
-084.519478,39.100221,2,192.00,7,1.20,164.00,31/8/2009,16:50:0,0
-084.519491,39.100211,2,198.00,7,1.20,164.00,31/8/2009,16:50:1,1
-084.519488,39.100213,2,186.00,7,1.20,164.00,31/8/2009,16:50:2,0
-084.519476,39.100230,0,192.00,7,1.20,164.00,31/8/2009,16:50:3,2
-084.519463,39.100240,0,192.00,7,1.20,164.00,31/8/2009,16:50:4,1
-084.519453,39.100248,0,174.00,7,1.20,163.00,31/8/2009,16:50:5,1
