Longitude,Latitude,Speed(kilometer),Course(degrees),Number Of Satellites,HDOP,Altitude(meters),DD/MM/YY,HH:MM:SS,Distance(meters)
-084.500315,39.125480,26,186.00,4,5.33,218.00,14/9/2009,20:30:22,7
-084.500323,39.125416,26,184.00,4,5.34,218.00,14/9/2009,20:30:23,7
-084.500335,39.125361,20,190.00,4,5.34,217.00,14/9/2009,20:30:24,6
-084.500333,39.125306,19,184.00,4,5.34,217.00,14/9/2009,20:30:25,6
-084.500338,39.125265,15,184.00,4,5.35,216.00,14/9/2009,20:30:26,4
-084.500338,39.125233,9,180.00,4,5.35,216.00,14/9/2009,20:30:27,3
-084.500258,39.125181,4,162.00,4,5.35,215.00,14/9/2009,20:30:28,8
-084.500250,39.125171,0,164.00,5,2.21,221.00,14/9/2009,20:30:29,1
-084.500246,39.125170,0,164.00,5,2.21,222.00,14/9/2009,20:30:30,0
-084.500245,39.125168,0,164.00,5,2.21,222.00,14/9/2009,20:30:31,0
-084.500243,39.125168,0,166.00,5,2.21,222.00,14/9/2009,20:30:32,0
-084.500243,39.125166,2,166.00,5,2.21,222.00,14/9/2009,20:30:33,0
-084.500245,39.125153,9,184.00,5,2.21,222.00,14/9/2009,20:30:34,1
-084.500248,39.125120,17,182.00,5,2.21,223.00,14/9/2009,20:30:35,3
-084.500253,39.125070,22,182.00,5,2.21,223.00,14/9/2009,20:30:36,5
-084.500255,39.125013,22,180.00,5,2.21,223.00,14/9/2009,20:30:37,6
-084.500260,39.124946,28,180.00,5,2.21,223.00,14/9/2009,20:30:38,7
-084.500265,39.124868,31,182.00,5,2.21,223.00,14/9/2009,20:30:39,8
-084.500270,39.124781,35,182.00,5,2.21,223.00,14/9/2009,20:30:40,9
-084.500276,39.124691,35,182.00,5,2.21,224.00,14/9/2009,20:30:41,10
-084.500285,39.124598,37,184.00,5,2.21,224.00,14/9/2009,20:30:42,10
-084.500293,39.124503,37,184.00,5,2.21,224.00,14/9/2009,20:30:43,10
-084.500303,39.124408,37,184.00,5,2.21,224.00,14/9/2009,20:30:44,10
-084.500313,39.124315,37,184.00,5,2.21,225.00,14/9/2009,20:30:45,10
-084.500326,39.124226,35,184.00,5,2.21,225.00,14/9/2009,20:30:46,9
-084.500338,39.124143,31,184.00,5,2.21,224.00,14/9/2009,20:30:47,9
-084.500348,39.124065,30,184.00,5,2.21,224.00,14/9/2009,20:30:48,8
-084.500355,39.123990,30,184.00,5,2.21,223.00,14/9/2009,20:30:49,8
-084.500365,39.123913,30,184.00,5,2.21,223.00,14/9/2009,20:30:50,8
-084.500378,39.123836,30,188.00,5,2.21,222.00,14/9/2009,20:30:51,8
-084.500385,39.123753,31,184.00,5,2.21,222.00,14/9/2009,20:30:52,9
-084.500430,39.123673,35,190.00,5,2.21,222.00,14/9/2009,20:30:53,9
-084.500431,39.123581,37,184.00,5,2.21,222.00,14/9/2009,20:30:54,10
-084.500435,39.123486,37,182.00,5,2.21,222.00,14/9/2009,20:30:55,10
-084.500445,39.123388,39,182.00,5,2.21,222.00,14/9/2009,20:30:56,10
-084.500455,39.123288,37,184.00,5,2.21,222.00,14/9/2009,20:30:57,11
-084.500465,39.123193,35,184.00,5,2.21,221.00,14/9/2009,20:30:58,10
-084.500471,39.123105,33,184.00,5,2.21,218.00,14/9/2009,20:30:59,9
-084.500480,39.123025,30,184.00,5,2.22,217.00,14/9/2009,20:31:0,8
-084.500488,39.122956,24,186.00,5,2.21,215.00,14/9/2009,20:31:1,7
-084.500493,39.122903,17,186.00,5,2.21,214.00,14/9/2009,20:31:2,5
-084.500493,39.122903,9,186.00,5,2.22,213.00,14/9/2009,20:31:3,0
-084.500498,39.122845,6,184.00,5,2.21,212.00,14/9/2009,20:31:4,6
-084.500498,39.122833,2,184.00,5,2.22,212.00,14/9/2009,20:31:5,1
-084.500500,39.122828,0,186.00,5,2.22,212.00,14/9/2009,20:31:6,0
-084.500498,39.122825,0,186.00,5,2.22,212.00,14/9/2009,20:31:7,0
-084.500498,39.122820,0,186.00,5,2.22,212.00,14/9/2009,20:31:8,0
-084.500498,39.122811,4,178.00,5,2.22,212.00,14/9/2009,20:31:9,1
-084.500491,39.122793,9,160.00,5,2.22,212.00,14/9/2009,20:31:10,2
-084.500475,39.122766,11,148.00,5,2.22,212.00,14/9/2009,20:31:11,3
-084.500438,39.122743,13,122.00,5,2.22,212.00,14/9/2009,20:31:12,4
-084.500350,39.122733,20,100.00,5,2.22,212.00,14/9/2009,20:31:13,7
-084.500270,39.122733,20,90.00,5,2.22,212.00,14/9/2009,20:31:14,6
-084.500195,39.122735,24,88.00,5,2.22,213.00,14/9/2009,20:31:15,6
-084.500108,39.122738,26,88.00,5,2.22,213.00,14/9/2009,20:31:16,7
-084.500016,39.122745,30,88.00,5,2.22,214.00,14/9/2009,20:31:17,7
-084.499908,39.122750,31,90.00,5,2.22,215.00,14/9/2009,20:31:18,9
-084.499795,39.122751,33,90.00,5,2.22,216.00,14/9/2009,20:31:19,9
-084.499686,39.122751,31,90.00,5,2.22,217.00,14/9/2009,20:31:20,9
-084.499590,39.122751,28,90.00,5,2.22,218.00,14/9/2009,20:31:21,8
-084.499500,39.122748,28,92.00,5,2.22,219.00,14/9/2009,20:31:22,7
-084.499410,39.122745,30,92.00,5,2.22,219.00,14/9/2009,20:31:23,7
-084.499323,39.122740,28,94.00,5,2.22,220.00,14/9/2009,20:31:24,7
-084.499231,39.122733,30,94.00,5,2.22,221.00,14/9/2009,20:31:25,7
-084.499135,39.122725,31,94.00,5,2.22,222.00,14/9/2009,20:31:26,8
-084.499031,39.122718,33,94.00,5,2.22,223.00,14/9/2009,20:31:27,8
-084.498925,39.122706,30,94.00,5,2.22,224.00,14/9/2009,20:31:28,9
-084.498828,39.122698,28,94.00,5,2.22,226.00,14/9/2009,20:31:29,8
-084.498741,39.122691,24,94.00,5,2.22,226.00,14/9/2009,20:31:30,7
-084.498678,39.122686,17,96.00,5,2.22,227.00,14/9/2009,20:31:31,5
-084.498641,39.122685,9,94.00,5,2.22,227.00,14/9/2009,20:31:32,3
-084.498620,39.122681,6,96.00,5,2.22,227.00,14/9/2009,20:31:33,1
-084.498591,39.122678,11,94.00,5,2.22,227.00,14/9/2009,20:31:34,2
-084.498541,39.122675,17,94.00,5,2.22,227.00,14/9/2009,20:31:35,4
-084.498475,39.122670,22,94.00,5,2.22,227.00,14/9/2009,20:31:36,5
-084.498398,39.122665,24,94.00,5,2.22,227.00,14/9/2009,20:31:37,6
-084.498398,39.122660,30,94.00,5,2.22,227.00,14/9/2009,20:31:38,0
-084.498203,39.122655,33,92.00,5,2.22,227.00,14/9/2009,20:31:39,16
-084.498083,39.122648,37,92.00,5,2.22,227.00,14/9/2009,20:31:40,10
-084.497960,39.122641,37,92.00,5,2.22,228.00,14/9/2009,20:31:41,10
-084.497831,39.122635,39,92.00,5,2.22,228.00,14/9/2009,20:31:42,11
-084.497698,39.122626,41,94.00,5,2.22,229.00,14/9/2009,20:31:43,11
-084.497563,39.122620,41,94.00,5,2.22,229.00,14/9/2009,20:31:44,11
-084.497428,39.122611,41,94.00,5,2.22,230.00,14/9/2009,20:31:45,11
-084.497293,39.122603,41,94.00,5,2.22,230.00,14/9/2009,20:31:46,11
-084.497158,39.122595,41,94.00,5,2.22,230.00,14/9/2009,20:31:47,11
-084.497021,39.122586,41,94.00,5,2.22,231.00,14/9/2009,20:31:48,11
-084.496885,39.122583,41,90.00,5,2.22,231.00,14/9/2009,20:31:49,11
-084.496750,39.122568,41,94.00,5,2.22,232.00,14/9/2009,20:31:50,11
-084.496613,39.122556,41,94.00,5,2.22,232.00,14/9/2009,20:31:51,11
-084.496473,39.122545,43,94.00,5,2.22,233.00,14/9/2009,20:31:52,12
-084.496331,39.122533,43,94.00,5,2.22,234.00,14/9/2009,20:31:53,12
-084.496188,39.122521,43,94.00,5,2.22,234.00,14/9/2009,20:31:54,12
-084.496046,39.122511,41,94.00,5,2.22,236.00,14/9/2009,20:31:55,12
-084.495908,39.122500,41,94.00,5,2.22,238.00,14/9/2009,20:31:56,11
-084.495775,39.122488,39,94.00,5,2.22,241.00,14/9/2009,20:31:57,11
-084.495645,39.122480,37,92.00,5,2.22,243.00,14/9/2009,20:31:58,11
-084.495525,39.122476,35,90.00,5,2.22,244.00,14/9/2009,20:31:59,10
-084.495400,39.122471,39,94.00,5,2.22,245.00,14/9/2009,20:32:0,10
-084.495271,39.122463,39,94.00,5,2.22,245.00,14/9/2009,20:32:1,11
-084.495145,39.122455,39,96.00,5,2.22,246.00,14/9/2009,20:32:2,10
-084.495020,39.122443,37,96.00,5,2.22,246.00,14/9/2009,20:32:3,10
-084.494908,39.122433,33,96.00,5,2.22,247.00,14/9/2009,20:32:4,9
-084.494820,39.122426,26,96.00,5,2.22,247.00,14/9/2009,20:32:5,7
-084.494758,39.122421,15,96.00,5,2.22,246.00,14/9/2009,20:32:6,5
-084.494726,39.122420,6,98.00,5,2.22,246.00,14/9/2009,20:32:7,2
-084.494721,39.122423,2,98.00,5,2.22,245.00,14/9/2009,20:32:8,0
-084.494720,39.122423,2,98.00,5,2.22,243.00,14/9/2009,20:32:9,0
-084.494705,39.122423,7,104.00,5,2.22,241.00,14/9/2009,20:32:10,1
-084.494676,39.122415,9,116.00,5,2.23,240.00,14/9/2009,20:32:11,2
-084.494641,39.122395,13,130.00,5,2.23,240.00,14/9/2009,20:32:12,3
-084.494613,39.122363,17,146.00,5,2.23,239.00,14/9/2009,20:32:13,4
-084.494593,39.122315,20,164.00,5,2.23,239.00,14/9/2009,20:32:14,5
-084.494591,39.122258,24,176.00,5,2.23,238.00,14/9/2009,20:32:15,6
-084.494603,39.122181,28,182.00,5,2.23,238.00,14/9/2009,20:32:16,8
-084.494613,39.122101,31,182.00,5,2.23,238.00,14/9/2009,20:32:17,8
-084.494623,39.122013,35,184.00,5,2.22,238.00,14/9/2009,20:32:18,9
-084.494636,39.121920,37,186.00,5,2.23,238.00,14/9/2009,20:32:19,10
-084.494648,39.121826,37,186.00,5,2.23,238.00,14/9/2009,20:32:20,10
-084.494653,39.121726,37,180.00,5,2.23,237.00,14/9/2009,20:32:21,11
-084.494643,39.121630,39,168.00,5,2.23,235.00,14/9/2009,20:32:22,10
-084.494600,39.121538,39,160.00,5,2.23,233.00,14/9/2009,20:32:23,10
-084.494555,39.121451,35,156.00,5,2.23,232.00,14/9/2009,20:32:24,10
-084.494511,39.121373,30,156.00,5,2.23,231.00,14/9/2009,20:32:25,9
-084.494476,39.121311,22,156.00,5,2.23,230.00,14/9/2009,20:32:26,7
-084.494450,39.121270,13,154.00,5,2.23,230.00,14/9/2009,20:32:27,5
-084.494431,39.121245,7,154.00,5,2.23,230.00,14/9/2009,20:32:28,3
-084.494420,39.121230,4,152.00,5,2.23,230.00,14/9/2009,20:32:29,1
-084.494413,39.121221,2,152.00,5,2.23,230.00,14/9/2009,20:32:30,1
-084.494410,39.121216,0,152.00,5,2.23,230.00,14/9/2009,20:32:31,0
-084.494408,39.121215,0,154.00,5,2.23,230.00,14/9/2009,20:32:32,0
-084.494406,39.121213,0,154.00,5,2.23,229.00,14/9/2009,20:32:33,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:34,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:35,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:36,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:37,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:38,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:39,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:40,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:41,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:42,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:43,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:44,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:45,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:46,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:47,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:48,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:49,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:50,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:51,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:52,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:53,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:54,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:55,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:56,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:57,0
-084.494403,39.121211,0,154.00,5,2.23,229.00,14/9/2009,20:32:58,0
-084.494403,39.121211,0,154.00,6,2.15,229.00,14/9/2009,20:32:59,0
-084.494403,39.121211,0,154.00,6,2.15,229.00,14/9/2009,20:33:0,0
-084.494403,39.121211,0,154.00,6,2.15,229.00,14/9/2009,20:33:1,0
-084.494403,39.121211,0,154.00,6,2.15,229.00,14/9/2009,20:33:2,0
-084.494403,39.121211,2,154.00,6,2.15,229.00,14/9/2009,20:33:3,0
-084.494401,39.121206,0,154.00,6,0.97,229.00,14/9/2009,20:33:4,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:5,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:6,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:7,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:8,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:9,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:10,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:11,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:12,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:13,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:14,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:15,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:16,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:17,0
-084.494401,39.121205,0,154.00,6,2.15,229.00,14/9/2009,20:33:18,0
-084.494401,39.121205,0,154.00,6,2.16,229.00,14/9/2009,20:33:19,0
-084.494401,39.121205,0,154.00,6,2.16,229.00,14/9/2009,20:33:20,0
-084.494401,39.121205,0,154.00,6,2.16,229.00,14/9/2009,20:33:21,0
-084.494401,39.121205,0,154.00,6,2.16,229.00,14/9/2009,20:33:22,0
-084.494401,39.121205,0,154.00,7,1.94,229.00,14/9/2009,20:33:23,0
-084.494401,39.121205,0,154.00,7,1.94,229.00,14/9/2009,20:33:24,0
-084.494401,39.121205,0,154.00,7,1.94,229.00,14/9/2009,20:33:25,0
-084.494401,39.121205,0,154.00,7,1.94,229.00,14/9/2009,20:33:26,0
-084.494401,39.121205,0,154.00,7,1.94,229.00,14/9/2009,20:33:27,0
-084.494401,39.121205,0,154.00,7,2.50,229.00,14/9/2009,20:33:28,0
-084.494401,39.121205,0,154.00,7,2.40,229.00,14/9/2009,20:33:29,0
-084.494401,39.121205,0,154.00,7,2.50,229.00,14/9/2009,20:33:30,0
-084.494401,39.121205,0,154.00,7,2.50,229.00,14/9/2009,20:33:31,0
-084.494401,39.121205,0,154.00,7,2.40,229.00,14/9/2009,20:33:32,0
-084.494401,39.121205,0,154.00,7,2.50,229.00,14/9/2009,20:33:33,0
-084.494401,39.121205,0,154.00,7,2.50,229.00,14/9/2009,20:33:34,0
-084.494401,39.121205,0,154.00,9,1.20,229.00,14/9/2009,20:33:35,0
-084.494401,39.121205,0,154.00,9,1.20,229.00,14/9/2009,20:33:36,0
-084.494401,39.121205,0,154.00,9,1.20,229.00,14/9/2009,20:33:37,0
-084.494401,39.121205,0,154.00,9,1.20,229.00,14/9/2009,20:33:38,0
-084.494401,39.121205,0,154.00,9,1.20,229.00,14/9/2009,20:33:39,0
-084.494401,39.121205,0,154.00,9,1.20,229.00,14/9/2009,20:33:40,0
-084.494401,39.121205,0,154.00,9,1.20,229.00,14/9/2009,20:33:41,0
-084.494401,39.121205,0,154.00,9,0.92,229.00,14/9/2009,20:33:42,0
-084.494401,39.121205,6,154.00,9,0.92,229.00,14/9/2009,20:33:43,0
-084.494391,39.121186,9,154.00,9,0.75,229.00,14/9/2009,20:33:44,2
-084.494378,39.121161,11,156.00,9,0.92,229.00,14/9/2009,20:33:45,2
-084.494360,39.121130,17,156.00,9,1.40,229.00,14/9/2009,20:33:46,3
-084.494335,39.121086,20,154.00,9,0.92,229.00,14/9/2009,20:33:47,5
-084.494306,39.121035,22,154.00,9,1.11,229.00,14/9/2009,20:33:48,6
-084.494306,39.120978,26,154.00,9,0.92,228.00,14/9/2009,20:33:49,6
-084.494231,39.120916,28,150.00,9,1.37,228.00,14/9/2009,20:33:50,9
-084.494178,39.120855,30,142.00,9,1.82,228.00,14/9/2009,20:33:51,8
-084.494110,39.120798,31,132.00,9,1.24,228.00,14/9/2009,20:33:52,8
-084.494030,39.120748,31,124.00,9,1.80,227.00,14/9/2009,20:33:53,8
-084.493948,39.120710,26,118.00,8,1.38,227.00,14/9/2009,20:33:54,8
-084.493865,39.120716,24,86.00,8,1.25,227.00,14/9/2009,20:33:55,7
-084.493778,39.120696,22,94.00,8,1.38,227.00,14/9/2009,20:33:56,7
-084.493778,39.120696,20,94.00,8,1.50,228.00,14/9/2009,20:33:57,0
-084.493616,39.120678,22,94.00,8,1.50,230.00,14/9/2009,20:33:58,14
-084.493535,39.120671,24,94.00,8,1.38,231.00,14/9/2009,20:33:59,6
-084.493446,39.120666,26,94.00,8,1.38,232.00,14/9/2009,20:34:0,7
-084.493355,39.120660,28,94.00,8,1.25,233.00,14/9/2009,20:34:1,7
-084.493258,39.120653,30,94.00,8,1.38,234.00,14/9/2009,20:34:2,8
-084.493155,39.120640,31,96.00,8,1.10,235.00,14/9/2009,20:34:3,8
-084.493053,39.120635,31,94.00,8,1.10,236.00,14/9/2009,20:34:4,8
-084.492948,39.120628,31,92.00,8,1.10,236.00,14/9/2009,20:34:5,9
-084.492948,39.120628,33,94.00,8,1.10,236.00,14/9/2009,20:34:6,0
-084.492730,39.120613,35,94.00,8,1.25,237.00,14/9/2009,20:34:7,18
-084.492730,39.120613,35,94.00,8,1.10,238.00,14/9/2009,20:34:8,0
-084.492496,39.120600,37,94.00,8,1.38,238.00,14/9/2009,20:34:9,20
-084.492378,39.120593,37,94.00,8,1.38,239.00,14/9/2009,20:34:10,10
-084.492256,39.120586,39,94.00,8,1.28,239.00,14/9/2009,20:34:11,10
-084.492128,39.120578,39,94.00,8,1.10,239.00,14/9/2009,20:34:12,11
-084.491996,39.120570,41,94.00,8,1.27,239.00,14/9/2009,20:34:13,11
-084.491861,39.120563,41,94.00,8,1.27,239.00,14/9/2009,20:34:14,11
-084.491728,39.120556,41,94.00,8,1.10,239.00,14/9/2009,20:34:15,11
-084.491595,39.120550,41,92.00,9,4.62,239.00,14/9/2009,20:34:16,11
-084.491460,39.120543,43,94.00,9,1.10,238.00,14/9/2009,20:34:17,11
-084.491323,39.120535,43,94.00,9,1.10,238.00,14/9/2009,20:34:18,11
-084.491181,39.120525,44,94.00,9,1.10,238.00,14/9/2009,20:34:19,12
-084.491181,39.120525,44,94.00,9,1.10,237.00,14/9/2009,20:34:20,0
-084.490891,39.120506,44,94.00,9,1.25,237.00,14/9/2009,20:34:21,25
-084.490743,39.120496,46,94.00,9,0.92,236.00,14/9/2009,20:34:22,12
-084.490593,39.120486,46,94.00,9,1.10,236.00,14/9/2009,20:34:23,12
-084.490440,39.120475,48,94.00,9,1.10,235.00,14/9/2009,20:34:24,13
-084.490283,39.120465,48,94.00,9,2.50,235.00,14/9/2009,20:34:25,13
-084.490126,39.120455,48,94.00,8,2.50,234.00,14/9/2009,20:34:26,13
-084.489965,39.120443,50,94.00,8,2.50,233.00,14/9/2009,20:34:27,13
-084.489803,39.120435,50,94.00,8,1.25,233.00,14/9/2009,20:34:28,13
-084.489638,39.120425,50,94.00,8,1.25,232.00,14/9/2009,20:34:29,14
-084.489476,39.120418,50,92.00,8,1.25,231.00,14/9/2009,20:34:30,13
-084.489310,39.120411,50,94.00,8,1.10,230.00,14/9/2009,20:34:31,14
-084.489145,39.120403,50,94.00,8,2.50,228.00,14/9/2009,20:34:32,14
-084.488975,39.120393,50,92.00,8,2.50,227.00,14/9/2009,20:34:33,14
-084.488805,39.120371,52,100.00,8,2.50,226.00,14/9/2009,20:34:34,14
-084.488635,39.120353,52,96.00,8,2.60,226.00,14/9/2009,20:34:35,14
-084.488473,39.120335,48,94.00,8,2.60,225.00,14/9/2009,20:34:36,14
-084.488318,39.120316,46,98.00,8,1.10,224.00,14/9/2009,20:34:37,13
-084.488166,39.120283,44,108.00,7,2.17,223.00,14/9/2009,20:34:38,13
-084.488021,39.120240,48,110.00,7,1.32,223.00,14/9/2009,20:34:39,13
-084.487875,39.120181,50,116.00,7,1.32,221.00,14/9/2009,20:34:40,14
-084.487736,39.120106,50,122.00,7,1.32,221.00,14/9/2009,20:34:41,14
-084.487623,39.120030,50,126.00,7,2.17,222.00,14/9/2009,20:34:42,12
-084.487490,39.119940,54,130.00,7,2.17,221.00,14/9/2009,20:34:43,15
-084.487358,39.119851,52,132.00,7,1.12,221.00,14/9/2009,20:34:44,15
-084.487231,39.119760,52,134.00,7,1.12,220.00,14/9/2009,20:34:45,14
-084.487111,39.119670,50,134.00,7,1.12,220.00,14/9/2009,20:34:46,14
-084.487013,39.119575,44,140.00,7,2.17,220.00,14/9/2009,20:34:47,13
-084.486910,39.119433,50,142.00,7,2.17,220.00,14/9/2009,20:34:48,18
-084.486788,39.119303,54,144.00,6,2.18,221.00,14/9/2009,20:34:49,17
-084.486661,39.119196,50,140.00,6,2.18,221.00,14/9/2009,20:34:50,16
-084.486570,39.119103,44,142.00,6,2.18,222.00,14/9/2009,20:34:51,12
-084.486471,39.118998,48,142.00,6,2.18,222.00,14/9/2009,20:34:52,14
-084.486363,39.118900,48,140.00,6,2.18,220.00,14/9/2009,20:34:53,14
-084.486248,39.118823,43,128.00,7,2.18,219.00,14/9/2009,20:34:54,13
-084.486248,39.118823,41,112.00,7,2.18,218.00,14/9/2009,20:34:55,0
-084.485986,39.118731,43,102.00,7,2.18,218.00,14/9/2009,20:34:56,24
-084.485863,39.118673,43,114.00,7,2.18,217.00,14/9/2009,20:34:57,12
-084.485760,39.118598,41,110.00,7,2.60,216.00,14/9/2009,20:34:58,12
-084.485651,39.118538,41,122.00,7,2.18,218.00,14/9/2009,20:34:59,11
-084.485541,39.118475,39,122.00,7,2.18,217.00,14/9/2009,20:35:0,11
-084.485468,39.118406,39,132.00,7,1.96,217.00,14/9/2009,20:35:1,9
-084.485386,39.118328,41,140.00,7,2.18,215.00,14/9/2009,20:35:2,11
-084.485308,39.118231,41,146.00,7,1.96,215.00,14/9/2009,20:35:3,12
-084.485253,39.118146,39,150.00,7,2.60,215.00,14/9/2009,20:35:4,10
-084.485208,39.118053,35,156.00,7,2.60,212.00,14/9/2009,20:35:5,11
-084.485165,39.117976,31,156.00,7,2.60,211.00,14/9/2009,20:35:6,9
-084.485126,39.117906,26,154.00,7,5.79,211.00,14/9/2009,20:35:7,8
-084.485070,39.117871,19,148.00,7,2.60,211.00,14/9/2009,20:35:8,6
-084.485041,39.117830,15,142.00,7,4.65,215.00,14/9/2009,20:35:9,5
-084.485031,39.117818,11,152.00,7,4.66,215.00,14/9/2009,20:35:10,1
-084.485031,39.117796,6,148.00,7,4.65,217.00,14/9/2009,20:35:11,2
-084.485010,39.117786,2,148.00,7,4.65,218.00,14/9/2009,20:35:12,2
-084.485020,39.117790,0,148.00,7,4.66,218.00,14/9/2009,20:35:13,0
-084.485031,39.117796,0,148.00,8,4.66,217.00,14/9/2009,20:35:14,1
-084.485045,39.117803,0,148.00,8,4.66,214.00,14/9/2009,20:35:15,1
-084.485045,39.117803,0,148.00,7,4.66,212.00,14/9/2009,20:35:16,0
-084.485045,39.117803,0,148.00,7,4.66,212.00,14/9/2009,20:35:17,0
-084.485045,39.117803,0,148.00,7,1.96,212.00,14/9/2009,20:35:18,0
-084.485045,39.117803,0,148.00,7,4.66,212.00,14/9/2009,20:35:19,0
-084.485045,39.117803,0,148.00,7,1.96,212.00,14/9/2009,20:35:20,0
-084.485045,39.117803,0,148.00,7,1.96,212.00,14/9/2009,20:35:21,0
-084.485045,39.117803,0,148.00,7,1.96,212.00,14/9/2009,20:35:22,0
-084.485045,39.117803,0,148.00,7,1.96,212.00,14/9/2009,20:35:23,0
-084.485045,39.117803,0,148.00,7,1.96,212.00,14/9/2009,20:35:24,0
-084.485045,39.117803,0,148.00,7,1.96,212.00,14/9/2009,20:35:25,0
-084.485045,39.117803,0,148.00,8,1.96,212.00,14/9/2009,20:35:26,0
-084.485045,39.117803,0,148.00,8,1.96,212.00,14/9/2009,20:35:27,0
-084.485045,39.117803,0,148.00,8,1.96,212.00,14/9/2009,20:35:28,0
-084.485045,39.117803,0,148.00,8,1.96,212.00,14/9/2009,20:35:29,0
-084.485045,39.117803,0,148.00,8,1.96,212.00,14/9/2009,20:35:30,0
-084.485045,39.117803,0,148.00,8,1.96,212.00,14/9/2009,20:35:31,0
-084.485045,39.117803,0,148.00,8,1.96,212.00,14/9/2009,20:35:32,0
-084.485045,39.117803,0,148.00,8,1.96,212.00,14/9/2009,20:35:33,0
-084.485045,39.117803,0,148.00,8,1.96,212.00,14/9/2009,20:35:34,0
-084.485045,39.117803,0,148.00,8,1.96,212.00,14/9/2009,20:35:35,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:36,0
-084.485045,39.117803,0,148.00,8,1.96,212.00,14/9/2009,20:35:37,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:38,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:39,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:40,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:41,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:42,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:43,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:44,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:45,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:46,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:47,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:48,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:49,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:50,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:51,0
-084.485045,39.117803,0,148.00,8,1.97,212.00,14/9/2009,20:35:52,0
