Longitude,Latitude,Speed(kilometer),Course(degrees),Number Of Satellites,HDOP,Altitude(meters),DD/MM/YY,HH:MM:SS,Distance(meters)
-084.474106,39.212196,7,4.00,9,1.90,181.00,25/8/2009,1:52:37,0
-084.474106,39.212196,15,4.00,9,0.84,181.00,25/8/2009,1:52:38,0
-084.474098,39.212275,22,4.00,9,1.24,181.00,25/8/2009,1:52:39,8
-084.474098,39.212275,26,4.00,9,1.24,181.00,25/8/2009,1:52:40,0
-084.474086,39.212413,31,4.00,9,1.24,181.00,25/8/2009,1:52:41,15
-084.474078,39.212501,35,4.00,9,1.24,181.00,25/8/2009,1:52:42,9
-084.474070,39.212596,39,2.00,8,1.24,181.00,25/8/2009,1:52:43,10
-084.474060,39.212698,41,4.00,8,1.24,181.00,25/8/2009,1:52:44,11
-084.474051,39.212808,43,4.00,8,1.24,181.00,25/8/2009,1:52:45,12
-084.474040,39.212921,44,4.00,8,1.24,181.00,25/8/2009,1:52:46,12
-084.474030,39.213040,46,2.00,9,1.24,180.00,25/8/2009,1:52:47,13
-084.474020,39.213163,48,2.00,8,1.24,180.00,25/8/2009,1:52:48,13
-084.474010,39.213286,48,2.00,8,1.24,180.00,25/8/2009,1:52:49,13
-084.473998,39.213415,50,2.00,8,1.24,180.00,25/8/2009,1:52:50,14
-084.473986,39.213546,50,4.00,7,1.24,180.00,25/8/2009,1:52:51,14
-084.473975,39.213680,52,4.00,7,1.24,180.00,25/8/2009,1:52:52,14
-084.473963,39.213816,52,4.00,7,1.24,180.00,25/8/2009,1:52:53,15
-084.473951,39.213956,54,4.00,7,1.24,180.00,25/8/2009,1:52:54,15
-084.473938,39.214096,54,4.00,8,1.24,180.00,25/8/2009,1:52:55,15
-084.473921,39.214235,54,4.00,8,1.24,179.00,25/8/2009,1:52:56,15
-084.473910,39.214375,54,4.00,8,1.24,179.00,25/8/2009,1:52:57,15
-084.473896,39.214515,54,4.00,8,1.90,179.00,25/8/2009,1:52:58,15
-084.473883,39.214653,52,4.00,8,1.24,179.00,25/8/2009,1:52:59,15
-084.473871,39.214788,52,4.00,8,1.24,179.00,25/8/2009,1:53:0,15
-084.473858,39.214916,48,4.00,8,1.90,178.00,25/8/2009,1:53:1,14
-084.473845,39.215033,43,4.00,9,1.24,178.00,25/8/2009,1:53:2,13
-084.473835,39.215138,37,4.00,9,1.24,178.00,25/8/2009,1:53:3,11
-084.473823,39.215228,33,4.00,9,1.24,178.00,25/8/2009,1:53:4,10
-084.473816,39.215306,28,4.00,9,1.24,178.00,25/8/2009,1:53:5,8
-084.473808,39.215371,24,4.00,9,1.24,177.00,25/8/2009,1:53:6,7
-084.473803,39.215421,17,4.00,9,1.24,177.00,25/8/2009,1:53:7,5
-084.473800,39.215458,13,4.00,9,1.24,177.00,25/8/2009,1:53:8,4
-084.473795,39.215491,13,2.00,9,1.24,177.00,25/8/2009,1:53:9,3
-084.473791,39.215533,19,2.00,9,1.24,177.00,25/8/2009,1:53:10,4
-084.473786,39.215586,22,4.00,9,1.24,176.00,25/8/2009,1:53:11,5
-084.473780,39.215651,28,4.00,9,1.24,176.00,25/8/2009,1:53:12,7
-084.473771,39.215726,31,4.00,9,1.24,176.00,25/8/2009,1:53:13,8
-084.473761,39.215811,33,4.00,9,1.24,176.00,25/8/2009,1:53:14,9
-084.473751,39.215905,37,4.00,9,1.30,176.00,25/8/2009,1:53:15,10
-084.473751,39.215905,39,4.00,9,1.24,176.00,25/8/2009,1:53:16,0
-084.473730,39.216110,41,4.00,8,1.24,176.00,25/8/2009,1:53:17,22
-084.473720,39.216220,43,4.00,8,1.24,176.00,25/8/2009,1:53:18,12
-084.473710,39.216335,44,4.00,8,1.90,175.00,25/8/2009,1:53:19,12
-084.473700,39.216451,46,4.00,8,1.24,175.00,25/8/2009,1:53:20,12
-084.473688,39.216571,46,4.00,8,1.17,175.00,25/8/2009,1:53:21,13
-084.473673,39.216695,48,4.00,8,1.90,175.00,25/8/2009,1:53:22,13
-084.473661,39.216820,48,4.00,8,1.24,175.00,25/8/2009,1:53:23,13
-084.473648,39.216945,50,4.00,8,1.16,176.00,25/8/2009,1:53:24,13
-084.473636,39.217073,50,4.00,8,1.24,176.00,25/8/2009,1:53:25,14
-084.473623,39.217201,50,4.00,8,1.24,176.00,25/8/2009,1:53:26,14
-084.473610,39.217331,50,4.00,8,1.90,176.00,25/8/2009,1:53:27,14
-084.473596,39.217461,52,4.00,8,1.24,176.00,25/8/2009,1:53:28,14
-084.473596,39.217595,52,4.00,8,1.24,176.00,25/8/2009,1:53:29,14
-084.473583,39.217595,52,4.00,8,1.24,176.00,25/8/2009,1:53:30,1
-084.473558,39.217863,54,2.00,8,1.24,176.00,25/8/2009,1:53:31,29
-084.473543,39.217998,54,4.00,8,1.24,176.00,25/8/2009,1:53:32,15
-084.473533,39.218135,54,2.00,8,1.24,177.00,25/8/2009,1:53:33,15
-084.473523,39.218271,54,2.00,8,1.90,177.00,25/8/2009,1:53:34,15
-084.473511,39.218408,54,4.00,8,1.17,177.00,25/8/2009,1:53:35,15
-084.473496,39.218543,54,4.00,8,1.56,178.00,25/8/2009,1:53:36,15
-084.473485,39.218681,54,4.00,8,1.56,178.00,25/8/2009,1:53:37,15
-084.473485,39.218681,54,4.00,8,1.24,178.00,25/8/2009,1:53:38,0
-084.473456,39.218951,54,4.00,8,1.24,179.00,25/8/2009,1:53:39,30
-084.473443,39.219088,54,4.00,8,1.90,179.00,25/8/2009,1:53:40,15
-084.473431,39.219223,54,4.00,8,1.90,179.00,25/8/2009,1:53:41,15
-084.473420,39.219356,54,2.00,8,1.24,179.00,25/8/2009,1:53:42,14
-084.473408,39.219495,54,2.00,8,1.24,179.00,25/8/2009,1:53:43,15
-084.473396,39.219633,56,4.00,8,1.24,179.00,25/8/2009,1:53:44,15
-084.473386,39.219771,54,4.00,8,1.90,180.00,25/8/2009,1:53:45,15
-084.473371,39.219910,54,4.00,8,1.24,180.00,25/8/2009,1:53:46,15
-084.473355,39.220048,56,4.00,8,1.90,181.00,25/8/2009,1:53:47,15
-084.473341,39.220186,56,4.00,8,1.24,181.00,25/8/2009,1:53:48,15
-084.473326,39.220325,56,4.00,8,1.90,181.00,25/8/2009,1:53:49,15
-084.473311,39.220463,56,4.00,8,1.24,182.00,25/8/2009,1:53:50,15
-084.473311,39.220463,56,4.00,8,1.24,182.00,25/8/2009,1:53:51,0
-084.473278,39.220746,56,4.00,8,1.24,182.00,25/8/2009,1:53:52,31
-084.473278,39.220746,56,4.00,8,1.24,182.00,25/8/2009,1:53:53,0
-084.473245,39.221030,56,4.00,8,1.24,183.00,25/8/2009,1:53:54,31
-084.473228,39.221175,57,4.00,8,1.90,183.00,25/8/2009,1:53:55,16
-084.473215,39.221321,57,4.00,8,1.24,183.00,25/8/2009,1:53:56,16
-084.473200,39.221468,57,4.00,8,1.24,183.00,25/8/2009,1:53:57,16
-084.473186,39.221615,57,4.00,8,1.24,183.00,25/8/2009,1:53:58,16
-084.473173,39.221760,57,2.00,8,1.24,183.00,25/8/2009,1:53:59,16
-084.473160,39.221906,57,2.00,8,1.24,183.00,25/8/2009,1:54:0,16
-084.473145,39.222053,57,4.00,8,1.24,183.00,25/8/2009,1:54:1,16
-084.473131,39.222201,59,4.00,8,1.24,184.00,25/8/2009,1:54:2,16
-084.473118,39.222350,59,4.00,8,1.24,184.00,25/8/2009,1:54:3,16
-084.473103,39.222498,59,4.00,8,1.24,185.00,25/8/2009,1:54:4,16
-084.473088,39.222646,59,4.00,8,1.90,185.00,25/8/2009,1:54:5,16
-084.473071,39.222795,59,4.00,8,1.24,185.00,25/8/2009,1:54:6,16
-084.473056,39.222945,59,4.00,8,1.24,185.00,25/8/2009,1:54:7,16
-084.473041,39.223096,59,4.00,8,1.24,186.00,25/8/2009,1:54:8,16
-084.473026,39.223251,61,4.00,8,1.24,186.00,25/8/2009,1:54:9,17
-084.473011,39.223405,61,4.00,8,1.16,185.00,25/8/2009,1:54:10,17
-084.472998,39.223560,61,4.00,8,1.16,185.00,25/8/2009,1:54:11,17
-084.472983,39.223715,61,2.00,8,1.90,185.00,25/8/2009,1:54:12,17
-084.472965,39.223868,61,4.00,8,1.24,185.00,25/8/2009,1:54:13,17
-084.472946,39.224023,61,4.00,8,1.24,184.00,25/8/2009,1:54:14,17
-084.472926,39.224176,61,4.00,8,1.24,184.00,25/8/2009,1:54:15,17
-084.472908,39.224331,61,4.00,8,1.24,184.00,25/8/2009,1:54:16,17
-084.472893,39.224486,61,4.00,7,1.24,184.00,25/8/2009,1:54:17,17
-084.472878,39.224640,61,4.00,7,1.24,184.00,25/8/2009,1:54:18,17
-084.472865,39.224791,59,4.00,7,1.24,185.00,25/8/2009,1:54:19,16
-084.472851,39.224938,57,4.00,8,1.90,185.00,25/8/2009,1:54:20,16
-084.472841,39.225078,54,2.00,8,1.24,185.00,25/8/2009,1:54:21,15
-084.472831,39.225203,48,4.00,8,1.24,185.00,25/8/2009,1:54:22,13
-084.472828,39.225310,39,4.00,8,1.24,186.00,25/8/2009,1:54:23,11
-084.472818,39.225393,30,4.00,8,1.16,187.00,25/8/2009,1:54:24,9
-084.472818,39.225393,22,4.00,8,1.24,187.00,25/8/2009,1:54:25,0
-084.472805,39.225498,13,4.00,8,1.24,187.00,25/8/2009,1:54:26,11
-084.472803,39.225518,6,4.00,8,1.30,187.00,25/8/2009,1:54:27,2
-084.472803,39.225521,0,4.00,8,1.24,187.00,25/8/2009,1:54:28,0
-084.472805,39.225518,0,4.00,8,1.24,187.00,25/8/2009,1:54:29,0
-084.472805,39.225518,0,4.00,8,1.18,187.00,25/8/2009,1:54:30,0
-084.472805,39.225518,0,4.00,8,1.18,187.00,25/8/2009,1:54:31,0
-084.472805,39.225518,0,4.00,8,1.18,187.00,25/8/2009,1:54:32,0
-084.472805,39.225518,0,4.00,8,1.24,187.00,25/8/2009,1:54:33,0
-084.472805,39.225518,0,4.00,8,1.18,187.00,25/8/2009,1:54:34,0
-084.472805,39.225518,0,4.00,8,1.18,187.00,25/8/2009,1:54:35,0
-084.472805,39.225518,0,4.00,8,1.24,187.00,25/8/2009,1:54:36,0
-084.472805,39.225518,0,4.00,8,1.24,187.00,25/8/2009,1:54:37,0
-084.472805,39.225518,7,4.00,8,1.24,187.00,25/8/2009,1:54:38,0
-084.472801,39.225546,15,4.00,8,0.91,187.00,25/8/2009,1:54:39,3
-084.472798,39.225593,20,4.00,8,1.24,187.00,25/8/2009,1:54:40,5
-084.472791,39.225650,24,2.00,8,1.24,187.00,25/8/2009,1:54:41,6
-084.472786,39.225716,28,2.00,8,1.90,187.00,25/8/2009,1:54:42,7
-084.472778,39.225795,31,2.00,8,1.24,188.00,25/8/2009,1:54:43,8
-084.472771,39.225880,35,4.00,8,1.24,188.00,25/8/2009,1:54:44,9
-084.472765,39.225976,37,2.00,8,1.24,188.00,25/8/2009,1:54:45,10
-084.472756,39.226075,39,4.00,8,1.24,187.00,25/8/2009,1:54:46,11
-084.472748,39.226181,41,4.00,8,1.25,187.00,25/8/2009,1:54:47,11
-084.472738,39.226290,41,4.00,8,1.90,187.00,25/8/2009,1:54:48,12
-084.472726,39.226398,43,4.00,8,1.24,187.00,25/8/2009,1:54:49,12
-084.472715,39.226506,43,4.00,8,1.16,187.00,25/8/2009,1:54:50,12
-084.472703,39.226613,41,4.00,8,1.24,187.00,25/8/2009,1:54:51,11
-084.472691,39.226716,41,4.00,8,1.24,187.00,25/8/2009,1:54:52,11
-084.472681,39.226816,37,4.00,8,1.90,187.00,25/8/2009,1:54:53,11
-084.472673,39.226906,33,4.00,8,1.24,187.00,25/8/2009,1:54:54,10
-084.472663,39.226983,28,4.00,8,1.24,188.00,25/8/2009,1:54:55,8
-084.472656,39.227041,20,4.00,8,1.24,188.00,25/8/2009,1:54:56,6
-084.472653,39.227085,15,4.00,8,1.24,188.00,25/8/2009,1:54:57,4
-084.472650,39.227111,7,4.00,8,1.24,189.00,25/8/2009,1:54:58,2
-084.472648,39.227125,4,4.00,8,1.24,189.00,25/8/2009,1:54:59,1
-084.472650,39.227130,0,4.00,8,1.24,189.00,25/8/2009,1:55:0,0
-084.472651,39.227128,0,4.00,8,1.24,189.00,25/8/2009,1:55:1,0
-084.472651,39.227128,0,4.00,8,1.90,189.00,25/8/2009,1:55:2,0
-084.472651,39.227128,0,4.00,8,1.90,189.00,25/8/2009,1:55:3,0
-084.472651,39.227128,0,4.00,8,1.90,189.00,25/8/2009,1:55:4,0
-084.472651,39.227128,0,4.00,8,1.90,189.00,25/8/2009,1:55:5,0
-084.472651,39.227128,0,4.00,8,1.90,189.00,25/8/2009,1:55:6,0
-084.472651,39.227128,0,4.00,8,1.25,189.00,25/8/2009,1:55:7,0
-084.472651,39.227128,0,4.00,8,1.90,189.00,25/8/2009,1:55:8,0
-084.472651,39.227128,0,4.00,8,1.90,189.00,25/8/2009,1:55:9,0
-084.472653,39.227130,11,4.00,8,1.24,189.00,25/8/2009,1:55:10,0
-084.472650,39.227170,19,2.00,7,0.83,189.00,25/8/2009,1:55:11,4
-084.472645,39.227221,22,2.00,7,1.70,189.00,25/8/2009,1:55:12,5
-084.472640,39.227286,26,4.00,8,1.90,190.00,25/8/2009,1:55:13,7
-084.472633,39.227358,30,4.00,8,1.90,190.00,25/8/2009,1:55:14,8
-084.472633,39.227358,33,4.00,8,1.24,190.00,25/8/2009,1:55:15,0
-084.472626,39.227530,35,4.00,8,1.25,190.00,25/8/2009,1:55:16,19
-084.472608,39.227626,37,4.00,8,1.24,190.00,25/8/2009,1:55:17,10
-084.472596,39.227728,41,4.00,8,1.25,190.00,25/8/2009,1:55:18,11
-084.472585,39.227836,43,4.00,8,1.24,191.00,25/8/2009,1:55:19,12
-084.472573,39.227950,44,4.00,8,1.24,191.00,25/8/2009,1:55:20,12
-084.472563,39.228071,46,4.00,8,1.24,191.00,25/8/2009,1:55:21,13
-084.472550,39.228195,48,2.00,8,1.24,191.00,25/8/2009,1:55:22,13
-084.472540,39.228326,50,2.00,8,1.25,191.00,25/8/2009,1:55:23,14
-084.472530,39.228458,52,4.00,8,1.24,190.00,25/8/2009,1:55:24,14
-084.472516,39.228595,54,4.00,8,1.16,190.00,25/8/2009,1:55:25,15
-084.472503,39.228733,54,4.00,8,1.24,190.00,25/8/2009,1:55:26,15
-084.472488,39.228873,56,4.00,8,1.24,190.00,25/8/2009,1:55:27,15
-084.472473,39.229013,56,4.00,8,1.90,190.00,25/8/2009,1:55:28,15
-084.472460,39.229156,56,4.00,8,1.25,190.00,25/8/2009,1:55:29,15
-084.472443,39.229298,56,4.00,8,1.25,190.00,25/8/2009,1:55:30,15
-084.472430,39.229443,56,4.00,8,1.25,190.00,25/8/2009,1:55:31,16
-084.472415,39.229588,57,4.00,8,1.90,190.00,25/8/2009,1:55:32,16
-084.472398,39.229733,57,4.00,8,1.24,190.00,25/8/2009,1:55:33,16
-084.472383,39.229880,57,4.00,8,1.24,190.00,25/8/2009,1:55:34,16
-084.472371,39.230030,57,4.00,8,1.90,191.00,25/8/2009,1:55:35,16
-084.472356,39.230178,57,4.00,8,1.24,190.00,25/8/2009,1:55:36,16
-084.472341,39.230328,59,4.00,8,1.24,191.00,25/8/2009,1:55:37,16
-084.472326,39.230478,59,4.00,8,1.25,191.00,25/8/2009,1:55:38,16
-084.472308,39.230626,59,4.00,8,1.25,191.00,25/8/2009,1:55:39,16
-084.472291,39.230775,59,4.00,8,1.90,192.00,25/8/2009,1:55:40,16
-084.472276,39.230923,59,4.00,8,1.90,192.00,25/8/2009,1:55:41,16
-084.472265,39.231073,57,4.00,8,1.90,192.00,25/8/2009,1:55:42,16
-084.472251,39.231221,57,4.00,8,1.90,193.00,25/8/2009,1:55:43,16
-084.472238,39.231366,57,2.00,8,1.90,193.00,25/8/2009,1:55:44,16
-084.472226,39.231510,56,4.00,8,1.24,194.00,25/8/2009,1:55:45,16
-084.472210,39.231651,56,4.00,8,1.25,194.00,25/8/2009,1:55:46,15
-084.472200,39.231800,56,4.00,8,1.25,195.00,25/8/2009,1:55:47,16
-084.472183,39.231941,56,4.00,8,1.24,194.00,25/8/2009,1:55:48,15
-084.472168,39.232083,56,4.00,8,1.25,194.00,25/8/2009,1:55:49,15
-084.472168,39.232083,56,4.00,8,1.25,194.00,25/8/2009,1:55:50,0
-084.472135,39.232363,56,2.00,8,1.90,195.00,25/8/2009,1:55:51,31
-084.472123,39.232508,56,4.00,8,1.90,195.00,25/8/2009,1:55:52,16
-084.472110,39.232648,56,2.00,8,1.24,195.00,25/8/2009,1:55:53,15
-084.472101,39.232793,56,2.00,8,1.25,195.00,25/8/2009,1:55:54,16
-084.472088,39.232936,56,4.00,8,1.25,194.00,25/8/2009,1:55:55,15
-084.472076,39.233078,56,4.00,8,1.25,194.00,25/8/2009,1:55:56,15
-084.472061,39.233218,56,4.00,8,1.25,194.00,25/8/2009,1:55:57,15
-084.472046,39.233360,56,4.00,8,1.24,194.00,25/8/2009,1:55:58,15
-084.472025,39.233500,54,4.00,8,1.25,194.00,25/8/2009,1:55:59,15
-084.472005,39.233640,56,4.00,8,1.24,194.00,25/8/2009,1:56:0,15
-084.471986,39.233780,56,4.00,8,1.25,194.00,25/8/2009,1:56:1,15
-084.471970,39.233921,56,4.00,8,1.25,194.00,25/8/2009,1:56:2,15
-084.471955,39.234063,56,4.00,8,1.25,194.00,25/8/2009,1:56:3,15
-084.471940,39.234205,56,4.00,8,1.25,193.00,25/8/2009,1:56:4,15
-084.471928,39.234345,56,4.00,8,1.25,193.00,25/8/2009,1:56:5,15
-084.471915,39.234485,56,2.00,8,1.90,193.00,25/8/2009,1:56:6,15
-084.471903,39.234615,48,2.00,8,1.25,194.00,25/8/2009,1:56:7,14
-084.471895,39.234725,39,2.00,8,1.24,194.00,25/8/2009,1:56:8,12
-084.471888,39.234806,28,2.00,8,1.90,194.00,25/8/2009,1:56:9,9
-084.471883,39.234863,19,4.00,8,1.25,194.00,25/8/2009,1:56:10,6
-084.471881,39.234895,9,2.00,8,1.25,194.00,25/8/2009,1:56:11,3
-084.471881,39.234908,2,6.00,8,1.25,194.00,25/8/2009,1:56:12,1
-084.471881,39.234906,0,6.00,7,1.16,194.00,25/8/2009,1:56:13,0
-084.471880,39.234896,0,6.00,8,1.25,195.00,25/8/2009,1:56:14,1
-084.471880,39.234896,0,6.00,8,1.16,196.00,25/8/2009,1:56:15,0
-084.471880,39.234896,0,6.00,7,1.16,196.00,25/8/2009,1:56:16,0
-084.471880,39.234896,0,6.00,7,1.17,196.00,25/8/2009,1:56:17,0
-084.471880,39.234896,0,6.00,7,1.16,196.00,25/8/2009,1:56:18,0
-084.471880,39.234896,0,6.00,7,1.17,196.00,25/8/2009,1:56:19,0
-084.471880,39.234896,0,6.00,7,1.16,196.00,25/8/2009,1:56:20,0
-084.471880,39.234896,0,6.00,7,1.25,196.00,25/8/2009,1:56:21,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:22,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:23,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:24,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:25,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:26,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:27,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:28,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:29,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:30,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:31,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:32,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:33,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:34,0
-084.471880,39.234896,0,6.00,8,1.25,196.00,25/8/2009,1:56:35,0
-084.471880,39.234896,0,6.00,8,1.90,196.00,25/8/2009,1:56:36,0
-084.471880,39.234896,11,4.00,8,1.90,196.00,25/8/2009,1:56:37,0
-084.471876,39.234933,17,4.00,8,0.91,196.00,25/8/2009,1:56:38,4
-084.471871,39.234986,22,2.00,8,1.25,196.00,25/8/2009,1:56:39,5
-084.471866,39.235050,28,4.00,8,1.25,196.00,25/8/2009,1:56:40,7
-084.471860,39.235126,31,4.00,8,1.25,196.00,25/8/2009,1:56:41,8
-084.471851,39.235211,35,4.00,8,1.25,196.00,25/8/2009,1:56:42,9
-084.471841,39.235305,39,4.00,8,1.17,196.00,25/8/2009,1:56:43,10
-084.471833,39.235410,41,2.00,8,1.25,196.00,25/8/2009,1:56:44,11
-084.471825,39.235516,43,2.00,8,1.25,196.00,25/8/2009,1:56:45,11
-084.471813,39.235630,44,4.00,8,1.25,196.00,25/8/2009,1:56:46,12
-084.471803,39.235748,46,4.00,7,1.25,195.00,25/8/2009,1:56:47,13
-084.471791,39.235868,48,4.00,7,1.10,195.00,25/8/2009,1:56:48,13
-084.471780,39.235996,48,4.00,7,1.25,195.00,25/8/2009,1:56:49,14
-084.471766,39.236123,50,4.00,7,1.25,194.00,25/8/2009,1:56:50,14
-084.471766,39.236123,50,4.00,8,1.25,194.00,25/8/2009,1:56:51,0
-084.471736,39.236383,52,4.00,8,1.10,194.00,25/8/2009,1:56:52,29
-084.471726,39.236518,52,4.00,7,1.25,193.00,25/8/2009,1:56:53,15
-084.471715,39.236651,52,4.00,8,1.25,193.00,25/8/2009,1:56:54,14
-084.471703,39.236783,52,4.00,8,1.25,192.00,25/8/2009,1:56:55,14
-084.471691,39.236913,50,4.00,8,1.25,191.00,25/8/2009,1:56:56,14
-084.471678,39.237045,50,4.00,8,1.17,191.00,25/8/2009,1:56:57,14
-084.471668,39.237173,50,4.00,8,1.25,190.00,25/8/2009,1:56:58,14
-084.471658,39.237301,50,4.00,8,1.10,190.00,25/8/2009,1:56:59,14
-084.471645,39.237428,50,4.00,8,1.10,190.00,25/8/2009,1:57:0,14
-084.471633,39.237555,50,4.00,8,1.25,190.00,25/8/2009,1:57:1,14
-084.471620,39.237681,50,4.00,8,1.25,190.00,25/8/2009,1:57:2,14
-084.471606,39.237806,50,4.00,8,1.25,189.00,25/8/2009,1:57:3,13
-084.471593,39.237935,50,4.00,8,1.25,189.00,25/8/2009,1:57:4,14
-084.471580,39.238065,52,4.00,8,1.25,189.00,25/8/2009,1:57:5,14
-084.471565,39.238195,52,4.00,8,1.25,189.00,25/8/2009,1:57:6,14
-084.471550,39.238330,54,4.00,8,1.25,189.00,25/8/2009,1:57:7,15
-084.471535,39.238463,54,4.00,8,1.25,189.00,25/8/2009,1:57:8,14
-084.471520,39.238598,54,4.00,8,1.10,190.00,25/8/2009,1:57:9,15
-084.471508,39.238736,54,4.00,8,1.25,190.00,25/8/2009,1:57:10,15
-084.471495,39.238875,54,4.00,8,1.25,190.00,25/8/2009,1:57:11,15
-084.471483,39.239015,54,4.00,8,1.25,190.00,25/8/2009,1:57:12,15
-084.471470,39.239153,54,4.00,8,1.25,190.00,25/8/2009,1:57:13,15
-084.471458,39.239293,54,2.00,8,1.25,191.00,25/8/2009,1:57:14,15
-084.471446,39.239431,54,2.00,8,1.25,191.00,25/8/2009,1:57:15,15
-084.471438,39.239571,54,2.00,8,1.25,191.00,25/8/2009,1:57:16,15
-084.471426,39.239708,54,4.00,8,1.25,190.00,25/8/2009,1:57:17,15
-084.471413,39.239845,54,4.00,8,1.59,191.00,25/8/2009,1:57:18,15
-084.471401,39.239981,54,4.00,8,1.25,191.00,25/8/2009,1:57:19,15
-084.471386,39.240118,54,4.00,8,1.10,191.00,25/8/2009,1:57:20,15
-084.471386,39.240118,54,4.00,8,1.25,191.00,25/8/2009,1:57:21,0
-084.471358,39.240393,54,4.00,8,1.25,191.00,25/8/2009,1:57:22,30
-084.471343,39.240530,54,4.00,8,1.25,191.00,25/8/2009,1:57:23,15
-084.471331,39.240668,54,4.00,8,1.25,192.00,25/8/2009,1:57:24,15
-084.471320,39.240806,54,2.00,8,1.25,192.00,25/8/2009,1:57:25,15
-084.471308,39.240945,54,4.00,8,1.25,192.00,25/8/2009,1:57:26,15
-084.471308,39.240945,54,4.00,8,1.25,192.00,25/8/2009,1:57:27,0
-084.471286,39.241215,52,4.00,8,1.25,192.00,25/8/2009,1:57:28,30
-084.471273,39.241348,52,4.00,8,1.25,192.00,25/8/2009,1:57:29,14
-084.471260,39.241485,52,4.00,8,1.25,192.00,25/8/2009,1:57:30,15
-084.471246,39.241618,52,4.00,8,1.25,192.00,25/8/2009,1:57:31,14
-084.471235,39.241753,52,4.00,8,1.13,192.00,25/8/2009,1:57:32,15
-084.471220,39.241886,52,4.00,8,1.25,191.00,25/8/2009,1:57:33,14
-084.471208,39.242018,52,2.00,8,1.25,191.00,25/8/2009,1:57:34,14
-084.471193,39.242150,52,4.00,8,1.10,191.00,25/8/2009,1:57:35,14
-084.471180,39.242281,52,2.00,8,1.25,191.00,25/8/2009,1:57:36,14
-084.471168,39.242415,52,4.00,8,1.25,191.00,25/8/2009,1:57:37,14
-084.471168,39.242415,52,4.00,8,1.25,191.00,25/8/2009,1:57:38,0
-084.471140,39.242683,54,4.00,8,1.25,191.00,25/8/2009,1:57:39,29
-084.471128,39.242818,54,4.00,8,1.25,190.00,25/8/2009,1:57:40,15
-084.471116,39.242953,52,2.00,8,1.17,189.00,25/8/2009,1:57:41,15
-084.471105,39.243086,52,2.00,8,1.25,189.00,25/8/2009,1:57:42,14
-084.471091,39.243221,52,4.00,8,1.25,189.00,25/8/2009,1:57:43,15
-084.471078,39.243355,52,4.00,8,1.25,188.00,25/8/2009,1:57:44,14
-084.471065,39.243486,52,4.00,8,1.25,188.00,25/8/2009,1:57:45,14
-084.471051,39.243618,52,4.00,8,1.10,187.00,25/8/2009,1:57:46,14
-084.471038,39.243746,50,4.00,8,1.25,187.00,25/8/2009,1:57:47,14
-084.471028,39.243873,50,4.00,8,1.25,187.00,25/8/2009,1:57:48,14
-084.471018,39.243996,48,2.00,8,1.25,187.00,25/8/2009,1:57:49,13
-084.471008,39.244120,48,4.00,8,1.25,187.00,25/8/2009,1:57:50,13
-084.470996,39.244240,46,4.00,8,1.10,187.00,25/8/2009,1:57:51,13
-084.470996,39.244240,46,4.00,8,1.25,187.00,25/8/2009,1:57:52,0
-084.470975,39.244478,46,4.00,8,1.25,187.00,25/8/2009,1:57:53,26
-084.470965,39.244596,46,2.00,8,1.25,186.00,25/8/2009,1:57:54,13
-084.470953,39.244715,46,4.00,8,1.19,187.00,25/8/2009,1:57:55,13
-084.470943,39.244833,46,4.00,8,1.17,186.00,25/8/2009,1:57:56,13
-084.470933,39.244945,43,4.00,8,1.25,186.00,25/8/2009,1:57:57,12
-084.470923,39.245046,37,2.00,8,1.25,186.00,25/8/2009,1:57:58,11
-084.470920,39.245136,33,2.00,8,1.25,186.00,25/8/2009,1:57:59,10
-084.470915,39.245215,30,4.00,8,1.25,186.00,25/8/2009,1:58:0,8
-084.470916,39.245281,26,354.00,8,1.17,186.00,25/8/2009,1:58:1,7
-084.470940,39.245330,20,326.00,8,1.10,185.00,25/8/2009,1:58:2,5
-084.470990,39.245355,19,300.00,8,1.59,185.00,25/8/2009,1:58:3,5
-084.471045,39.245375,19,292.00,8,1.19,186.00,25/8/2009,1:58:4,5
-084.471115,39.245380,19,276.00,8,1.17,186.00,25/8/2009,1:58:5,6
-084.471185,39.245376,20,272.00,8,1.25,186.00,25/8/2009,1:58:6,6
-084.471256,39.245375,20,272.00,8,1.25,186.00,25/8/2009,1:58:7,6
