Longitude,Latitude,Speed(kilometer),Course(degrees),Number Of Satellites,HDOP,Altitude(meters),DD/MM/YY,HH:MM:SS,Distance(meters)
-084.618736,39.144961,4,284.00,6,1.40,262.00,14/9/2009,22:11:15,1
-084.618746,39.144975,0,284.00,6,1.26,263.00,14/9/2009,22:11:16,1
-084.618751,39.144988,0,284.00,6,1.26,263.00,14/9/2009,22:11:17,1
-084.618758,39.145000,2,350.00,6,1.26,263.00,14/9/2009,22:11:18,1
-084.618765,39.145011,2,332.00,6,1.40,263.00,14/9/2009,22:11:19,1
-084.618776,39.145016,2,262.00,6,1.26,264.00,14/9/2009,22:11:20,1
-084.618788,39.145031,2,288.00,7,1.23,263.00,14/9/2009,22:11:21,1
-084.618793,39.145041,0,288.00,7,1.23,263.00,14/9/2009,22:11:22,1
-084.618793,39.145050,0,288.00,7,1.23,263.00,14/9/2009,22:11:23,1
-084.618795,39.145070,2,346.00,7,1.23,263.00,14/9/2009,22:11:24,2
-084.618791,39.145080,0,346.00,7,1.39,263.00,14/9/2009,22:11:25,1
-084.618785,39.145083,0,346.00,7,1.23,262.00,14/9/2009,22:11:26,0
-084.618780,39.145085,0,346.00,8,1.10,262.00,14/9/2009,22:11:27,0
-084.618786,39.145088,2,278.00,8,1.10,261.00,14/9/2009,22:11:28,0
-084.618786,39.145095,4,294.00,8,1.10,260.00,14/9/2009,22:11:29,0
-084.618795,39.145103,2,322.00,8,1.10,259.00,14/9/2009,22:11:30,1
-084.618808,39.145101,4,272.00,8,1.10,259.00,14/9/2009,22:11:31,1
-084.618810,39.145093,2,208.00,8,1.10,258.00,14/9/2009,22:11:32,0
-084.618808,39.145088,0,208.00,8,1.10,257.00,14/9/2009,22:11:33,0
-084.618816,39.145093,0,208.00,9,0.93,257.00,14/9/2009,22:11:34,0
-084.618826,39.145098,2,298.00,9,0.93,257.00,14/9/2009,22:11:35,0
-084.618831,39.145100,2,280.00,9,0.93,256.00,14/9/2009,22:11:36,0
-084.618833,39.145105,0,10.00,9,0.93,256.00,14/9/2009,22:11:37,0
-084.618833,39.145108,0,10.00,9,0.95,255.00,14/9/2009,22:11:38,0
-084.618836,39.145110,0,228.00,9,0.93,255.00,14/9/2009,22:11:39,0
-084.618836,39.145115,2,288.00,9,0.93,254.00,14/9/2009,22:11:40,0
-084.618846,39.145120,0,288.00,9,0.93,254.00,14/9/2009,22:11:41,0
-084.618841,39.145120,0,288.00,9,0.95,254.00,14/9/2009,22:11:42,0
-084.618833,39.145111,2,146.00,9,0.93,253.00,14/9/2009,22:11:43,1
-084.618833,39.145108,0,156.00,9,0.93,253.00,14/9/2009,22:11:44,0
-084.618828,39.145101,0,154.00,9,0.93,252.00,14/9/2009,22:11:45,0
-084.618818,39.145093,0,136.00,9,0.93,252.00,14/9/2009,22:11:46,1
-084.618811,39.145078,2,142.00,8,0.96,251.00,14/9/2009,22:11:47,1
-084.618810,39.145063,2,158.00,8,0.96,250.00,14/9/2009,22:11:48,1
-084.618800,39.145050,2,146.00,8,0.96,250.00,14/9/2009,22:11:49,1
-084.618796,39.145045,2,140.00,8,0.96,250.00,14/9/2009,22:11:50,0
-084.618795,39.145036,2,138.00,8,0.96,250.00,14/9/2009,22:11:51,1
-084.618786,39.145038,2,112.00,9,0.93,250.00,14/9/2009,22:11:52,0
-084.618780,39.145040,2,100.00,9,0.93,250.00,14/9/2009,22:11:53,0
-084.618788,39.145046,0,100.00,9,0.93,250.00,14/9/2009,22:11:54,0
-084.618793,39.145046,0,100.00,9,0.93,251.00,14/9/2009,22:11:55,0
-084.618798,39.145045,0,100.00,9,0.93,251.00,14/9/2009,22:11:56,0
-084.618796,39.145046,0,100.00,9,0.93,251.00,14/9/2009,22:11:57,0
-084.618795,39.145046,0,100.00,9,0.93,251.00,14/9/2009,22:11:58,0
-084.618795,39.145046,0,100.00,9,0.93,251.00,14/9/2009,22:11:59,0
-084.618795,39.145046,0,100.00,9,0.93,251.00,14/9/2009,22:12:0,0
-084.618796,39.145046,0,100.00,9,0.93,251.00,14/9/2009,22:12:1,0
-084.618798,39.145046,0,100.00,9,0.93,251.00,14/9/2009,22:12:2,0
-084.618798,39.145048,0,100.00,9,0.95,251.00,14/9/2009,22:12:3,0
-084.618796,39.145051,0,100.00,9,0.93,251.00,14/9/2009,22:12:4,0
-084.618798,39.145050,0,100.00,9,0.93,250.00,14/9/2009,22:12:5,0
-084.618810,39.145050,0,298.00,8,0.96,251.00,14/9/2009,22:12:6,1
-084.618813,39.145051,0,316.00,8,0.96,251.00,14/9/2009,22:12:7,0
-084.618816,39.145060,0,356.00,8,0.96,252.00,14/9/2009,22:12:8,1
-084.618823,39.145063,0,340.00,8,0.98,252.00,14/9/2009,22:12:9,0
-084.618823,39.145060,0,356.00,8,0.96,253.00,14/9/2009,22:12:10,0
-084.618836,39.145051,0,270.00,8,0.98,253.00,14/9/2009,22:12:11,1
-084.618831,39.145043,0,270.00,8,0.96,253.00,14/9/2009,22:12:12,0
-084.618830,39.145045,0,270.00,8,0.96,253.00,14/9/2009,22:12:13,0
-084.618828,39.145040,0,270.00,8,0.96,253.00,14/9/2009,22:12:14,0
-084.618821,39.145038,0,80.00,7,1.30,253.00,14/9/2009,22:12:15,0
-084.618815,39.145036,0,70.00,7,1.30,253.00,14/9/2009,22:12:16,0
-084.618813,39.145031,0,70.00,8,0.96,253.00,14/9/2009,22:12:17,0
-084.618811,39.145040,0,48.00,8,0.96,254.00,14/9/2009,22:12:18,1
-084.618815,39.145045,0,30.00,8,0.96,254.00,14/9/2009,22:12:19,0
-084.618821,39.145043,0,30.00,8,0.97,254.00,14/9/2009,22:12:20,0
-084.618820,39.145046,0,30.00,8,0.98,255.00,14/9/2009,22:12:21,0
-084.618828,39.145048,0,30.00,8,0.97,255.00,14/9/2009,22:12:22,0
-084.618833,39.145051,0,30.00,8,0.98,255.00,14/9/2009,22:12:23,0
-084.618833,39.145051,0,30.00,8,0.96,255.00,14/9/2009,22:12:24,0
-084.618835,39.145051,0,238.00,9,0.93,255.00,14/9/2009,22:12:25,0
-084.618840,39.145053,0,238.00,9,0.93,255.00,14/9/2009,22:12:26,0
-084.618846,39.145050,0,238.00,9,0.93,255.00,14/9/2009,22:12:27,0
-084.618858,39.145055,0,238.00,9,0.93,255.00,14/9/2009,22:12:28,1
-084.618858,39.145055,0,238.00,9,0.93,256.00,14/9/2009,22:12:29,0
-084.618863,39.145053,0,238.00,9,0.93,256.00,14/9/2009,22:12:30,0
-084.618861,39.145053,0,238.00,9,0.93,256.00,14/9/2009,22:12:31,0
-084.618863,39.145051,0,238.00,8,1.10,256.00,14/9/2009,22:12:32,0
-084.618861,39.145050,0,238.00,6,1.19,256.00,14/9/2009,22:12:33,0
-084.618860,39.145050,0,238.00,6,1.19,256.00,14/9/2009,22:12:34,0
-084.618856,39.145048,0,114.00,6,1.26,256.00,14/9/2009,22:12:35,0
-084.618856,39.145048,2,130.00,6,1.26,256.00,14/9/2009,22:12:36,0
-084.618851,39.145036,0,144.00,6,1.35,256.00,14/9/2009,22:12:37,1
-084.618863,39.145031,0,160.00,7,1.33,256.00,14/9/2009,22:12:38,1
-084.618871,39.145038,0,160.00,7,1.33,256.00,14/9/2009,22:12:39,1
-084.618873,39.145035,0,160.00,7,1.33,256.00,14/9/2009,22:12:40,0
-084.618873,39.145035,0,160.00,7,1.33,256.00,14/9/2009,22:12:41,0
-084.618876,39.145033,0,160.00,7,1.33,256.00,14/9/2009,22:12:42,0
-084.618876,39.145033,0,160.00,7,1.33,256.00,14/9/2009,22:12:43,0
-084.618875,39.145031,0,160.00,7,1.33,256.00,14/9/2009,22:12:44,0
-084.618876,39.145031,0,160.00,7,1.33,256.00,14/9/2009,22:12:45,0
-084.618878,39.145030,0,160.00,7,1.33,256.00,14/9/2009,22:12:46,0
-084.618878,39.145030,0,160.00,7,1.33,256.00,14/9/2009,22:12:47,0
-084.618878,39.145030,0,160.00,7,1.33,256.00,14/9/2009,22:12:48,0
-084.618878,39.145030,0,160.00,6,1.41,256.00,14/9/2009,22:12:49,0
-084.618881,39.145030,0,240.00,6,1.41,256.00,14/9/2009,22:12:50,0
-084.618891,39.145035,0,256.00,6,1.41,256.00,14/9/2009,22:12:51,0
-084.618900,39.145040,0,256.00,6,1.41,256.00,14/9/2009,22:12:52,0
-084.618901,39.145041,0,256.00,6,1.41,257.00,14/9/2009,22:12:53,0
-084.618908,39.145051,0,256.00,6,1.41,257.00,14/9/2009,22:12:54,1
-084.618911,39.145053,0,256.00,6,1.55,257.00,14/9/2009,22:12:55,0
-084.618911,39.145055,0,256.00,6,1.41,257.00,14/9/2009,22:12:56,0
-084.618911,39.145056,0,256.00,6,1.55,257.00,14/9/2009,22:12:57,0
-084.618913,39.145056,0,256.00,6,1.41,257.00,14/9/2009,22:12:58,0
-084.618911,39.145056,0,256.00,6,1.55,257.00,14/9/2009,22:12:59,0
-084.618911,39.145056,0,256.00,6,1.41,257.00,14/9/2009,22:13:0,0
-084.618911,39.145056,0,256.00,6,1.41,257.00,14/9/2009,22:13:1,0
-084.618913,39.145055,0,266.00,6,1.41,257.00,14/9/2009,22:13:2,0
-084.618921,39.145053,0,262.00,8,1.60,257.00,14/9/2009,22:13:3,0
-084.618920,39.145053,0,262.00,7,1.80,257.00,14/9/2009,22:13:4,0
-084.618923,39.145048,0,262.00,7,1.80,257.00,14/9/2009,22:13:5,0
-084.618920,39.145035,0,262.00,7,1.90,257.00,14/9/2009,22:13:6,1
-084.618918,39.145045,0,262.00,7,1.80,257.00,14/9/2009,22:13:7,1
-084.618918,39.145045,0,262.00,7,1.90,257.00,14/9/2009,22:13:8,0
-084.618918,39.145048,0,262.00,8,0.99,257.00,14/9/2009,22:13:9,0
-084.618918,39.145050,0,262.00,8,0.99,257.00,14/9/2009,22:13:10,0
-084.618918,39.145051,0,262.00,8,0.98,257.00,14/9/2009,22:13:11,0
-084.618916,39.145055,0,262.00,8,0.97,257.00,14/9/2009,22:13:12,0
-084.618916,39.145055,0,262.00,8,0.97,257.00,14/9/2009,22:13:13,0
-084.618915,39.145056,0,44.00,7,1.00,257.00,14/9/2009,22:13:14,0
-084.618913,39.145041,0,44.00,8,0.97,257.00,14/9/2009,22:13:15,1
-084.618911,39.145045,0,44.00,7,1.14,257.00,14/9/2009,22:13:16,0
-084.618903,39.145040,0,44.00,6,1.28,257.00,14/9/2009,22:13:17,0
-084.618906,39.145040,0,44.00,6,1.28,257.00,14/9/2009,22:13:18,0
-084.618908,39.145040,0,44.00,6,1.28,257.00,14/9/2009,22:13:19,0
-084.618908,39.145040,0,44.00,6,1.39,257.00,14/9/2009,22:13:20,0
-084.618908,39.145041,0,44.00,6,1.28,257.00,14/9/2009,22:13:21,0
-084.618910,39.145041,0,44.00,6,1.28,257.00,14/9/2009,22:13:22,0
-084.618911,39.145043,0,44.00,6,1.28,257.00,14/9/2009,22:13:23,0
-084.618911,39.145045,0,44.00,6,1.39,257.00,14/9/2009,22:13:24,0
-084.618913,39.145046,0,320.00,6,1.28,257.00,14/9/2009,22:13:25,0
-084.618916,39.145048,0,320.00,5,1.64,257.00,14/9/2009,22:13:26,0
-084.618915,39.145045,0,338.00,6,1.28,257.00,14/9/2009,22:13:27,0
-084.618921,39.145043,0,338.00,6,1.28,257.00,14/9/2009,22:13:28,0
-084.618930,39.145045,0,308.00,6,1.28,257.00,14/9/2009,22:13:29,0
-084.618926,39.145051,0,308.00,6,1.28,257.00,14/9/2009,22:13:30,0
-084.618923,39.145053,0,308.00,6,1.28,257.00,14/9/2009,22:13:31,0
-084.618923,39.145060,0,308.00,6,1.28,257.00,14/9/2009,22:13:32,0
-084.618921,39.145063,0,308.00,6,1.28,257.00,14/9/2009,22:13:33,0
-084.618923,39.145065,0,338.00,6,1.28,257.00,14/9/2009,22:13:34,0
-084.618926,39.145066,0,338.00,6,1.28,257.00,14/9/2009,22:13:35,0
-084.618925,39.145071,0,322.00,7,1.60,257.00,14/9/2009,22:13:36,0
-084.618921,39.145075,0,322.00,7,1.60,257.00,14/9/2009,22:13:37,0
-084.618913,39.145071,0,322.00,7,1.60,258.00,14/9/2009,22:13:38,0
-084.618915,39.145073,0,322.00,6,1.39,258.00,14/9/2009,22:13:39,0
-084.618908,39.145068,0,322.00,6,1.28,258.00,14/9/2009,22:13:40,0
-084.618908,39.145068,0,322.00,6,1.28,258.00,14/9/2009,22:13:41,0
-084.618908,39.145066,0,322.00,5,1.64,258.00,14/9/2009,22:13:42,0
-084.618910,39.145066,0,322.00,6,1.20,258.00,14/9/2009,22:13:43,0
-084.618911,39.145068,0,322.00,6,1.20,258.00,14/9/2009,22:13:44,0
-084.618911,39.145070,0,322.00,6,1.38,258.00,14/9/2009,22:13:45,0
-084.618908,39.145071,0,50.00,7,1.14,258.00,14/9/2009,22:13:46,0
-084.618900,39.145071,0,54.00,7,1.14,258.00,14/9/2009,22:13:47,0
-084.618901,39.145063,0,54.00,7,1.14,258.00,14/9/2009,22:13:48,0
-084.618900,39.145056,0,54.00,7,1.14,259.00,14/9/2009,22:13:49,0
-084.618908,39.145060,0,54.00,7,1.14,259.00,14/9/2009,22:13:50,0
-084.618906,39.145056,0,54.00,7,1.14,259.00,14/9/2009,22:13:51,0
-084.618908,39.145058,0,54.00,6,1.28,259.00,14/9/2009,22:13:52,0
-084.618906,39.145058,0,54.00,6,1.29,259.00,14/9/2009,22:13:53,0
-084.618905,39.145058,0,144.00,7,1.14,259.00,14/9/2009,22:13:54,0
-084.618888,39.145050,2,128.00,7,1.14,259.00,14/9/2009,22:13:55,1
-084.618873,39.145030,2,132.00,5,1.35,259.00,14/9/2009,22:13:56,2
-084.618861,39.145011,2,138.00,5,1.36,259.00,14/9/2009,22:13:57,2
-084.618861,39.145011,4,132.00,5,1.35,259.00,14/9/2009,22:13:58,0
-084.618828,39.144973,4,134.00,5,1.35,259.00,14/9/2009,22:13:59,5
-084.618826,39.144965,2,140.00,5,1.35,259.00,14/9/2009,22:14:0,0
-084.618826,39.144961,0,138.00,5,1.35,259.00,14/9/2009,22:14:1,0
-084.618826,39.144961,0,146.00,5,1.35,259.00,14/9/2009,22:14:2,0
-084.618826,39.144925,2,158.00,5,1.35,259.00,14/9/2009,22:14:3,4
-084.618818,39.144910,2,158.00,5,1.35,259.00,14/9/2009,22:14:4,1
-084.618803,39.144903,2,136.00,5,1.35,259.00,14/9/2009,22:14:5,1
-084.618808,39.144896,2,146.00,5,1.35,259.00,14/9/2009,22:14:6,0
-084.618810,39.144890,0,160.00,5,1.35,259.00,14/9/2009,22:14:7,0
-084.618806,39.144873,2,164.00,5,1.35,259.00,14/9/2009,22:14:8,1
-084.618808,39.144876,0,182.00,5,1.35,259.00,14/9/2009,22:14:9,0
-084.618810,39.144883,0,182.00,5,1.35,259.00,14/9/2009,22:14:10,0
-084.618801,39.144880,0,182.00,5,1.35,259.00,14/9/2009,22:14:11,0
-084.618793,39.144871,0,146.00,5,1.35,259.00,14/9/2009,22:14:12,1
-084.618790,39.144861,2,154.00,5,1.36,260.00,14/9/2009,22:14:13,1
-084.618780,39.144860,2,138.00,5,1.36,260.00,14/9/2009,22:14:14,0
-084.618775,39.144863,2,130.00,5,1.36,260.00,14/9/2009,22:14:15,0
-084.618780,39.144878,0,130.00,5,1.35,260.00,14/9/2009,22:14:16,1
-084.618780,39.144886,0,130.00,5,1.35,260.00,14/9/2009,22:14:17,0
-084.618780,39.144896,0,130.00,5,1.36,260.00,14/9/2009,22:14:18,1
-084.618778,39.144903,0,20.00,5,1.35,260.00,14/9/2009,22:14:19,0
-084.618780,39.144905,0,6.00,7,1.60,261.00,14/9/2009,22:14:20,0
-084.618776,39.144901,0,18.00,7,1.90,261.00,14/9/2009,22:14:21,0
-084.618780,39.144895,0,18.00,7,1.60,261.00,14/9/2009,22:14:22,0
-084.618786,39.144896,0,18.00,7,1.60,261.00,14/9/2009,22:14:23,0
-084.618796,39.144901,0,332.00,7,1.60,261.00,14/9/2009,22:14:24,0
-084.618803,39.144906,0,332.00,7,1.60,261.00,14/9/2009,22:14:25,0
-084.618806,39.144918,0,332.00,7,1.60,261.00,14/9/2009,22:14:26,1
-084.618818,39.144921,0,332.00,7,1.90,261.00,14/9/2009,22:14:27,1
-084.618831,39.144925,0,332.00,7,1.60,261.00,14/9/2009,22:14:28,1
-084.618835,39.144926,0,292.00,7,1.60,261.00,14/9/2009,22:14:29,0
-084.618846,39.144926,0,290.00,7,1.60,261.00,14/9/2009,22:14:30,0
-084.618846,39.144926,2,284.00,7,1.60,261.00,14/9/2009,22:14:31,0
-084.618875,39.144930,2,292.00,7,1.60,261.00,14/9/2009,22:14:32,2
-084.618883,39.144938,2,306.00,7,1.60,261.00,14/9/2009,22:14:33,1
-084.618888,39.144960,2,324.00,7,1.60,262.00,14/9/2009,22:14:34,2
-084.618896,39.144968,2,324.00,7,1.60,262.00,14/9/2009,22:14:35,1
-084.618910,39.144971,2,304.00,7,1.60,262.00,14/9/2009,22:14:36,1
-084.618925,39.144978,2,290.00,7,1.60,263.00,14/9/2009,22:14:37,1
-084.618933,39.144983,2,284.00,7,1.60,263.00,14/9/2009,22:14:38,0
-084.618941,39.145000,2,292.00,7,1.60,264.00,14/9/2009,22:14:39,2
-084.618951,39.145005,2,282.00,7,1.60,264.00,14/9/2009,22:14:40,0
-084.618971,39.145010,4,272.00,7,1.60,265.00,14/9/2009,22:14:41,1
-084.618970,39.145016,2,272.00,7,1.33,265.00,14/9/2009,22:14:42,0
-084.618975,39.145023,2,276.00,6,1.33,265.00,14/9/2009,22:14:43,0
-084.618976,39.145026,2,278.00,6,1.33,266.00,14/9/2009,22:14:44,0
-084.618980,39.145026,2,268.00,7,1.60,266.00,14/9/2009,22:14:45,0
-084.618985,39.145030,2,284.00,7,1.60,266.00,14/9/2009,22:14:46,0
-084.618981,39.145038,2,302.00,7,1.60,266.00,14/9/2009,22:14:47,0
-084.618986,39.145041,2,308.00,7,1.60,266.00,14/9/2009,22:14:48,0
-084.618988,39.145040,0,302.00,7,1.60,266.00,14/9/2009,22:14:49,0
-084.618985,39.145035,0,278.00,7,1.60,266.00,14/9/2009,22:14:50,0
-084.618985,39.145030,0,246.00,7,1.60,266.00,14/9/2009,22:14:51,0
-084.618986,39.145026,0,246.00,7,1.60,266.00,14/9/2009,22:14:52,0
-084.618976,39.145026,0,246.00,7,1.60,266.00,14/9/2009,22:14:53,0
-084.618920,39.144868,2,232.00,4,1.85,275.00,14/9/2009,22:15:41,18
-084.618913,39.144856,2,216.00,5,1.23,277.00,14/9/2009,22:15:42,1
-084.618916,39.144890,0,206.00,5,1.23,274.00,14/9/2009,22:15:43,3
-084.618903,39.144906,2,140.00,5,1.23,269.00,14/9/2009,22:15:44,2
-084.618895,39.144913,2,136.00,5,1.23,267.00,14/9/2009,22:15:45,1
-084.618895,39.144913,0,172.00,6,1.12,266.00,14/9/2009,22:15:46,0
-084.618861,39.144926,2,178.00,6,1.23,265.00,14/9/2009,22:15:47,3
-084.618841,39.144950,2,168.00,6,1.12,260.00,14/9/2009,22:15:48,3
-084.618815,39.144968,2,172.00,7,1.30,258.00,14/9/2009,22:15:49,2
-084.618815,39.145006,0,152.00,7,1.30,254.00,14/9/2009,22:15:50,4
-084.618776,39.145003,0,144.00,7,1.70,254.00,14/9/2009,22:15:51,3
-084.618786,39.144998,0,148.00,7,1.70,253.00,14/9/2009,22:15:52,0
-084.618793,39.145005,0,148.00,7,1.70,253.00,14/9/2009,22:15:53,0
-084.618810,39.144998,0,148.00,7,1.70,254.00,14/9/2009,22:15:54,1
-084.618821,39.144990,0,206.00,7,1.70,254.00,14/9/2009,22:15:55,1
-084.618831,39.144986,0,204.00,7,1.70,253.00,14/9/2009,22:15:56,0
-084.618840,39.144983,0,202.00,8,0.97,253.00,14/9/2009,22:15:57,0
-084.618846,39.144985,0,202.00,8,0.97,253.00,14/9/2009,22:15:58,0
-084.618845,39.144998,0,202.00,8,0.97,251.00,14/9/2009,22:15:59,1
-084.618840,39.145006,0,202.00,8,0.97,250.00,14/9/2009,22:16:0,0
-084.618835,39.145015,0,202.00,8,0.97,249.00,14/9/2009,22:16:1,1
-084.618830,39.145016,0,202.00,8,0.97,248.00,14/9/2009,22:16:2,0
-084.618825,39.145030,0,88.00,8,0.97,247.00,14/9/2009,22:16:3,1
-084.618830,39.145048,0,88.00,8,0.97,247.00,14/9/2009,22:16:4,2
-084.618831,39.145063,0,88.00,8,0.97,246.00,14/9/2009,22:16:5,1
-084.618825,39.145073,0,88.00,8,1.00,245.00,14/9/2009,22:16:6,1
-084.618826,39.145081,0,88.00,8,0.97,245.00,14/9/2009,22:16:7,0
-084.618820,39.145071,0,204.00,8,0.97,244.00,14/9/2009,22:16:8,1
-084.618821,39.145070,2,204.00,8,0.97,244.00,14/9/2009,22:16:9,0
-084.618823,39.145070,2,208.00,8,0.97,244.00,14/9/2009,22:16:10,0
-084.618818,39.145070,2,194.00,8,0.97,245.00,14/9/2009,22:16:11,0
-084.618815,39.145066,0,194.00,8,0.97,245.00,14/9/2009,22:16:12,0
-084.618805,39.145071,0,194.00,7,1.11,245.00,14/9/2009,22:16:13,0
-084.618801,39.145075,0,194.00,8,0.97,245.00,14/9/2009,22:16:14,0
-084.618798,39.145081,0,194.00,8,0.98,245.00,14/9/2009,22:16:15,0
-084.618798,39.145086,0,330.00,8,0.97,246.00,14/9/2009,22:16:16,0
-084.618790,39.145095,0,350.00,8,0.97,247.00,14/9/2009,22:16:17,1
-084.618786,39.145103,2,0.00,8,1.00,247.00,14/9/2009,22:16:18,0
-084.618780,39.145108,2,10.00,8,1.00,247.00,14/9/2009,22:16:19,0
-084.618778,39.145110,0,12.00,8,1.00,247.00,14/9/2009,22:16:20,0
-084.618778,39.145118,0,8.00,8,1.00,248.00,14/9/2009,22:16:21,0
-084.618786,39.145125,0,336.00,8,1.00,248.00,14/9/2009,22:16:22,1
-084.618791,39.145131,0,338.00,8,0.98,249.00,14/9/2009,22:16:23,0
-084.618791,39.145136,0,342.00,7,1.80,249.00,14/9/2009,22:16:24,0
-084.618791,39.145145,2,344.00,7,1.80,250.00,14/9/2009,22:16:25,1
-084.618795,39.145143,0,322.00,8,1.00,250.00,14/9/2009,22:16:26,0
-084.618808,39.145156,2,318.00,8,0.98,251.00,14/9/2009,22:16:27,1
-084.618821,39.145166,2,306.00,8,0.98,251.00,14/9/2009,22:16:28,1
-084.618835,39.145178,2,302.00,8,0.98,252.00,14/9/2009,22:16:29,1
-084.618840,39.145176,2,288.00,8,0.98,253.00,14/9/2009,22:16:30,0
-084.618846,39.145186,2,296.00,8,0.98,254.00,14/9/2009,22:16:31,1
-084.618845,39.145186,2,292.00,8,0.98,255.00,14/9/2009,22:16:32,0
-084.618846,39.145186,2,292.00,8,0.98,256.00,14/9/2009,22:16:33,0
-084.618843,39.145183,0,292.00,8,0.98,257.00,14/9/2009,22:16:34,0
-084.618845,39.145186,0,332.00,8,0.98,257.00,14/9/2009,22:16:35,0
-084.618845,39.145183,0,332.00,8,0.98,258.00,14/9/2009,22:16:36,0
-084.618851,39.145190,0,322.00,8,0.98,259.00,14/9/2009,22:16:37,0
-084.618851,39.145191,0,322.00,8,0.98,259.00,14/9/2009,22:16:38,0
-084.618853,39.145195,0,346.00,8,0.98,259.00,14/9/2009,22:16:39,0
-084.618858,39.145198,0,336.00,8,1.00,260.00,14/9/2009,22:16:40,0
-084.618858,39.145198,0,344.00,8,0.98,260.00,14/9/2009,22:16:41,0
-084.618861,39.145203,0,344.00,6,1.69,261.00,14/9/2009,22:16:42,0
-084.618866,39.145205,0,334.00,7,1.80,261.00,14/9/2009,22:16:43,0
-084.618865,39.145205,0,354.00,8,0.98,262.00,14/9/2009,22:16:44,0
-084.618866,39.145198,0,354.00,8,1.00,262.00,14/9/2009,22:16:45,0
-084.618861,39.145196,0,354.00,8,0.98,262.00,14/9/2009,22:16:46,0
-084.618856,39.145195,0,354.00,8,0.98,263.00,14/9/2009,22:16:47,0
-084.618848,39.145198,0,44.00,8,0.98,263.00,14/9/2009,22:16:48,0
-084.618848,39.145198,0,38.00,8,0.98,263.00,14/9/2009,22:16:49,0
-084.618843,39.145195,0,38.00,8,1.10,263.00,14/9/2009,22:16:50,0
-084.618835,39.145193,0,38.00,7,1.10,263.00,14/9/2009,22:16:51,0
-084.618825,39.145186,0,38.00,7,1.10,263.00,14/9/2009,22:16:52,1
-084.618821,39.145183,0,38.00,7,1.10,264.00,14/9/2009,22:16:53,0
-084.618821,39.145183,0,38.00,7,1.10,264.00,14/9/2009,22:16:54,0
-084.618818,39.145181,0,38.00,7,1.10,264.00,14/9/2009,22:16:55,0
-084.618818,39.145180,0,172.00,7,1.10,264.00,14/9/2009,22:16:56,0
-084.618813,39.145170,0,168.00,7,1.10,264.00,14/9/2009,22:16:57,1
-084.618806,39.145168,0,144.00,7,1.10,264.00,14/9/2009,22:16:58,0
-084.618803,39.145171,0,144.00,7,1.10,264.00,14/9/2009,22:16:59,0
-084.618803,39.145170,0,144.00,7,1.10,265.00,14/9/2009,22:17:0,0
-084.618803,39.145173,0,144.00,7,1.10,265.00,14/9/2009,22:17:1,0
-084.618805,39.145178,0,344.00,7,1.10,265.00,14/9/2009,22:17:2,0
-084.618798,39.145173,0,4.00,7,1.13,266.00,14/9/2009,22:17:3,0
-084.618793,39.145156,0,4.00,7,1.13,266.00,14/9/2009,22:17:4,1
-084.618788,39.145143,0,196.00,6,1.14,266.00,14/9/2009,22:17:5,1
-084.618791,39.145113,4,196.00,7,1.10,266.00,14/9/2009,22:17:6,3
-084.618793,39.145101,2,188.00,6,1.19,267.00,14/9/2009,22:17:7,1
-084.618798,39.145093,2,186.00,5,1.45,267.00,14/9/2009,22:17:8,0
-084.618808,39.145086,2,192.00,5,1.45,267.00,14/9/2009,22:17:9,1
-084.618818,39.145091,2,202.00,6,1.19,267.00,14/9/2009,22:17:10,0
-084.618826,39.145093,2,214.00,7,1.14,267.00,14/9/2009,22:17:11,0
-084.618841,39.145103,2,234.00,8,0.98,267.00,14/9/2009,22:17:12,1
-084.618850,39.145101,2,234.00,8,0.98,267.00,14/9/2009,22:17:13,0
-084.618858,39.145101,2,256.00,8,0.98,267.00,14/9/2009,22:17:14,0
-084.618856,39.145098,0,248.00,8,0.98,267.00,14/9/2009,22:17:15,0
-084.618853,39.145106,0,248.00,8,0.98,267.00,14/9/2009,22:17:16,0
-084.618848,39.145111,0,248.00,8,0.98,267.00,14/9/2009,22:17:17,0
-084.618843,39.145106,0,248.00,8,0.98,267.00,14/9/2009,22:17:18,0
-084.618841,39.145100,0,248.00,8,0.98,267.00,14/9/2009,22:17:19,0
-084.618843,39.145100,0,248.00,8,0.98,267.00,14/9/2009,22:17:20,0
-084.618843,39.145100,0,248.00,8,0.98,267.00,14/9/2009,22:17:21,0
-084.618840,39.145100,0,248.00,8,0.98,267.00,14/9/2009,22:17:22,0
-084.618836,39.145101,0,248.00,8,0.98,267.00,14/9/2009,22:17:23,0
-084.618835,39.145101,0,248.00,8,0.98,267.00,14/9/2009,22:17:24,0
-084.618831,39.145101,0,248.00,8,0.98,267.00,14/9/2009,22:17:25,0
-084.618830,39.145098,0,196.00,7,1.14,267.00,14/9/2009,22:17:26,0
-084.618833,39.145110,0,196.00,7,1.14,267.00,14/9/2009,22:17:27,1
-084.618833,39.145110,0,196.00,7,1.14,267.00,14/9/2009,22:17:28,0
-084.618835,39.145116,0,246.00,8,0.98,266.00,14/9/2009,22:17:29,0
-084.618838,39.145123,0,270.00,8,0.98,266.00,14/9/2009,22:17:30,0
-084.618831,39.145106,0,204.00,7,1.40,266.00,14/9/2009,22:17:31,1
-084.618830,39.145108,0,198.00,7,1.40,266.00,14/9/2009,22:17:32,0
